Image,Avg_N_Score,Image1_Age,Emotion_Similarity,label
15966_MartinLutherKing_35_m.jpg,0.55,35,0.24,1
899_AndreasPapantreou_55_m.jpg,0.4,55,0.17,0
1161_FrederickSanger_31_m.jpg,0.42,31,0.3,1
15126_CatherineSchell_39_f.jpg,0.42,39,0.66,1
10276_MarietteHartley_25_f.jpg,0.51,25,0.56,1
3428_KevinSpacey_40_m.jpg,0.33,40,0.39,0
6342_JamesArness_35_m.jpg,0.49,35,0.34,1
7826_AnthonyQuayle_39_m.jpg,0.6,39,0.2,1
10692_LuiseRainer_100_f.jpg,0.55,100,0.22,1
917_TheodoreRoosevelt_57_m.jpg,0.64,57,0.21,1
16090_DannyGlover_61_m.jpg,0.44,61,0.48,1
119_MickJagger_63_m.jpg,0.47,63,0.2,1
4356_RalphMacchio_41_m.jpg,0.34,41,0.66,0
12840_MaryTylerMoore_61_f.jpg,0.47,61,0.11,1
8500_AlejandroRey_42_m.jpg,0.52,42,0.22,1
15200_CydCharisse_70_f.jpg,0.43,70,0.57,1
7298_LeifErickson_62_m.jpg,0.39,62,0.32,0
12956_CatherineDeneuve_40_f.jpg,0.43,40,0.16,1
3080_BruceWillis_39_m.jpg,0.42,39,0.16,1
14473_PeggyAshcroft_74_f.jpg,0.61,74,0.23,1
11448_CyndiLauper_60_f.jpg,0.42,60,0.09,1
15390_JanePowell_41_f.jpg,0.45,41,0.69,1
5922_HowardKeel_81_m.jpg,0.45,81,0.37,1
14434_OliviadeHavilland_32_f.jpg,0.45,32,0.05,1
15127_CatherineSchell_40_f.jpg,0.45,40,0.66,1
2475_ClaudeRich_56_m.jpg,0.61,56,0.13,1
7940_GilbertRoland_24_m.jpg,0.45,24,0.43,1
9256_VittorioGassman_57_m.jpg,0.46,57,0.56,1
14146_VivienLeigh_22_f.jpg,0.63,22,0.64,1
9925_AliMacGraw_44_f.jpg,0.5,44,0.36,1
15717_MargaretNolan_37_f.jpg,0.47,37,0.4,1
1009_StephenHawking_46_m.jpg,0.5,46,0.25,1
7525_RichardBoone_61_m.jpg,0.43,61,0.17,1
10589_KimBasinger_33_f.jpg,0.55,33,0,1
16029_MorganFreeman_41_m.jpg,0.5,41,0.32,1
13038_GeraldineChaplin_48_f.jpg,0.45,48,0.19,1
12195_ImeldaStaunton_35_f.jpg,0.41,35,0.04,1
1970_JamesBest_81_m.jpg,0.57,81,0.14,1
7971_GilbertRoland_77_m.jpg,0.48,77,0.19,1
11059_JeanneMoreau_42_f.jpg,0.56,42,0.26,1
11178_LizaMinelli_32_f.jpg,0.49,32,0.1,1
345_Onasis_52_m.jpg,0.59,52,0,1
405_SteveJobsb_30_m.jpg,0.46,30,0.38,1
10931_Arletty_76_f.jpg,0.49,76,0.45,1
3296_JackColeman_28_m.jpg,0.36,28,0.48,0
7319_LinoVentura_50_m.jpg,0.36,50,0.2,0
10102_JaneBirkin_67_f.jpg,0.49,67,0.16,1
11964_AngelaLansbury_46_f.jpg,0.66,46,0.5,1
1980_JamesCaan_27_m.jpg,0.56,27,0.31,1
12270_JoanneWoodward_71_f.jpg,0.47,71,0.44,1
11348_VirnaLisi_28_f.jpg,0.52,28,0.22,1
13837_VanessaRedgrave_73_f.jpg,0.46,73,0.38,1
7263_KrisKristofferson_68_m.jpg,0.46,68,0.32,1
8519_CharlesBronson_45_m.jpg,0.44,45,0.22,1
1142_HeinrichHertz_29_m.jpg,0.4,29,0.22,0
8869_CharltonHeaston_54_m.jpg,0.49,54,0.48,1
2810_PeterFonda_72_m.jpg,0.4,72,0.67,0
5740_TommyLeeJones_43_m.jpg,0.39,43,0.26,0
1840_TomJones_32_m.jpg,0.44,32,0.05,1
13635_JuneAllyson_30_f.jpg,0.51,30,0.76,1
11332_VirnaLisi_26_f.jpg,0.67,26,0.47,1
15366_ErinGray_63_f.jpg,0.35,63,0.69,0
7005_ChristopherWalken_42_m.jpg,0.39,42,0.2,0
3446_LeslieCaron_25_m.jpg,0.67,25,0.36,1
305_MichaelBloomberg_64_m.jpg,0.42,64,0.61,1
14415_MaryPickford_30_f.jpg,0.46,30,0.06,1
5323_JackLemon_71_m.jpg,0.52,71,0.69,1
5775_BenGazzara_38_m.jpg,0.46,38,0.37,1
16043_MorganFreeman_75_m.jpg,0.35,75,0.1,0
6420_JamesCoburn_53_m.jpg,0.43,53,0.35,1
7617_TellySavalas_44_m.jpg,0.42,44,0.1,1
12789_MargaretOBrien_17_f.jpg,0.45,17,0.39,1
13646_JuneAllyson_35_f.jpg,0.43,35,0.76,1
8133_LeslieNielsen_81_m.jpg,0.46,81,0.17,1
1369_BertrandRussell_35_m.jpg,0.48,35,0.48,1
5371_JohnMalkovich_38_m.jpg,0.41,38,0.42,1
6903_YvesMontand_62_m.jpg,0.42,62,0.05,1
9777_TomJones_63_f.jpg,0.42,63,0.06,1
5144_BobHope_75_m.jpg,0.42,75,0.14,1
12257_JoanneWoodward_28_f.jpg,0.44,28,0.44,1
11154_LizaMinelli_28_f.jpg,0.42,28,0.5,1
13045_GeraldineChaplin_56_f.jpg,0.46,56,0.42,1
3376_JeffDaniels_52_m.jpg,0.49,52,0.52,1
609_Gorbachev_62_m.jpg,0.37,62,0.2,0
11015_EllenBurstyn_72_f.jpg,0.4,72,0.41,0
4972_TimothyDalton_44_m.jpg,0.37,44,0.46,0
10260_LivUllmann_52_f.jpg,0.42,52,0.37,1
12341_MyrnaLoy_25_f.jpg,0.56,25,0.55,1
16050_MorganFreeman_51_m.jpg,0.47,51,0.32,1
11742_SusanSarandon_49_f.jpg,0.51,49,0.03,1
14387_MaryPickford_5_f.jpg,0.61,5,0.3,1
6944_BorisKarloff_71_m.jpg,0.44,71,0.24,1
12345_MyrnaLoy_28_f.jpg,0.43,28,0.55,1
15688_KathrynGrayson_53_f.jpg,0.43,53,0.53,1
6132_DanaAndrews_37_m.jpg,0.43,37,0.32,1
2805_PeterFonda_67_m.jpg,0.44,67,0.67,1
2010_JamesCaan_60_m.jpg,0.48,60,0.12,1
14708_ElizabethTaylor_28_f.jpg,0.44,28,0.5,1
6413_JamesCoburn_47_m.jpg,0.46,47,0.35,1
7280_LeifErickson_32_m.jpg,0.41,32,0.32,1
6646_MelFerrer_83_m.jpg,0.41,83,0.29,1
2079_JonVoight_66_m.jpg,0.44,66,0.18,1
2231_RayLiotta_41_m.jpg,0.54,41,0.48,1
11649_MaureenOHara_89_f.jpg,0.45,89,0.52,1
3972_BrianDennehy_73_m.jpg,0.4,73,0.16,0
11365_ZsaZsaGabor_23_f.jpg,0.41,23,0.14,1
7292_LeifErickson_56_m.jpg,0.47,56,0.32,1
9315_GeorgeMontgomery_31_m.jpg,0.49,31,0.13,1
4575_Fernandel_57_m.jpg,0.46,57,0.23,1
9145_MichaelSarrazin_50_m.jpg,0.47,50,0.04,1
3823_StacyKeach_60_m.jpg,0.45,60,0.13,1
13620_JessicaTandy_75_f.jpg,0.48,75,0.14,1
16378_Houston_47_f.jpg,0.51,47,0.42,1
16031_MorganFreeman_51_m.jpg,0.44,51,0.35,1
16441_Tyson_72_f.jpg,0.57,72,0.47,1
12263_JoanneWoodward_38_f.jpg,0.49,38,0.44,1
7786_AndyGriffith_31_m.jpg,0.43,31,0.36,1
9722_DorisDay_36_f.jpg,0.43,36,0.1,1
8042_HorstBuchholz_49_m.jpg,0.41,49,0.19,1
15226_DebraPaget_25_f.jpg,0.44,25,0.44,1
4750_MichelPiccoli_45_m.jpg,0.39,45,0,0
6109_CaryGrant_59_m.jpg,0.45,59,0.03,1
11658_MireilleDarc_28_f.jpg,0.45,28,0.39,1
2223_RayLiotta_32_m.jpg,0.39,32,0,0
1784_TomHanks_48_m.jpg,0.39,48,0.31,0
13969_DeborahKerr_39_f.jpg,0.51,39,0.2,1
5969_JeanMarais_49_m.jpg,0.45,49,0.08,1
13816_VanessaRedgrave_49_f.jpg,0.66,49,0.26,1
8780_AlecGuinness_66_m.jpg,0.34,66,0.17,0
7960_GilbertRoland_50_m.jpg,0.39,50,0.43,0
14233_IngridBergman_33_f.jpg,0.47,33,0.14,1
10412_BarbaraBain_42_f.jpg,0.64,42,0.24,1
13961_DeborahKerr_75_f.jpg,0.44,75,0.57,1
8733_RichardAttenborough_35_m.jpg,0.51,35,0.06,1
7779_AlbertoSordi_76_m.jpg,0.53,76,0.29,1
15143_CatherineSchell_70_f.jpg,0.48,70,0.66,1
2227_RayLiotta_37_m.jpg,0.47,37,0.21,1
10268_LivUllmann_72_f.jpg,0.47,72,0.37,1
14940_MerkouriMelina_43_f.jpg,0.39,43,0.19,0
1574_IanHolm_57_m.jpg,0.54,57,0.09,1
8442_WalterPidgeon_48_m.jpg,0.46,48,0.07,1
8923_ErnestBorgnine_56_m.jpg,0.4,56,0.22,0
12598_FrancesDee_29_f.jpg,0.41,29,0.3,1
7093_Garycooper_55_m.jpg,0.53,55,0.08,1
11805_ValerieHarper_69_f.jpg,0.44,69,0.69,1
7228_JosephCotten_85_m.jpg,0.5,85,0.38,1
5167_BobHope_64_m.jpg,0.39,64,0.03,0
16167_SidneyPoitier_69_m.jpg,0.47,69,0.11,1
540_angelamerkel_26_f.jpg,0.59,26,0.44,1
7503_RichardBoone_37_m.jpg,0.49,37,0.41,1
10569_KathrynHays_40_f.jpg,0.7,40,0.11,1
14402_MaryPickford_37_f.jpg,0.45,37,0.3,1
1347_Soljenitsyne_68_m.jpg,0.43,68,0.23,1
9199_RichardBurton_44_m.jpg,0.39,44,0,0
15918_VeraEllen_47_f.jpg,0.41,47,0.32,1
1661_BobDylan_31_m.jpg,0.48,31,0.19,1
10835_RaquelWelch_36_f.jpg,0.44,36,0.56,1
3467_LeslieCaron_64_m.jpg,0.55,64,0.08,1
1620_AlPacino_45_m.jpg,0.42,45,0.31,1
14642_BarbaraStanwyck_33_f.jpg,0.64,33,0.03,1
11950_AngelaLansbury_23_f.jpg,0.55,23,0.19,1
8162_LorneGreene_68_m.jpg,0.35,68,0.29,0
14502_SusanHayward_29_f.jpg,0.38,29,0.34,0
3931_TommySands_45_m.jpg,0.63,45,0.55,1
12455_AngieDickinson_69_f.jpg,0.49,69,0.68,1
8902_ChristopherEccleston_46_m.jpg,0.5,46,0.58,1
12885_RuthGordon_32_f.jpg,0.54,32,0.28,1
11675_MireilleDarc_46_f.jpg,0.46,46,0.32,1
2879_SamElliott_35_m.jpg,0.51,35,0.31,1
11026_EmmaThompson_27_f.jpg,0.45,27,0.37,1
7258_KrisKristofferson_59_m.jpg,0.56,59,0.21,1
3002_WoodyAllen_75_m.jpg,0.41,75,0.2,1
5118_ArmandAssante_32_m.jpg,0.38,32,0.27,0
1609_AlCorley_47_m.jpg,0.35,47,0.12,0
13711_NormaShearer_28_f.jpg,0.41,28,0.42,1
10883_TippiHedren_52_f.jpg,0.43,52,0.42,1
1001_StephenHawking_3_m.jpg,0.66,3,0.25,1
9799_JaneAsher_18_f.jpg,0.7,18,0.27,1
12111_EvaMarieSaint_63_f.jpg,0.77,63,0.02,1
3230_GeneHackman_56_m.jpg,0.36,56,0.27,0
15652_KatharineRoss_59_f.jpg,0.46,59,0.38,1
5245_DavidMcCallum_72_m.jpg,0.42,72,0.24,1
15145_ConnieBooth_25_f.jpg,0.52,25,0.18,1
10957_DaliahLavi_60_f.jpg,0.48,60,0.41,1
14593_JenniferJones_27_f.jpg,0.41,27,0.48,1
9586_MarcelloMastroianni_46_m.jpg,0.46,46,0.38,1
269_michaeljackson_31_m.jpg,0.62,31,0.14,1
3433_KevinSpacey_45_m.jpg,0.34,45,0.39,0
5828_FrancesDee_41_m.jpg,0.48,41,0.07,1
10005_GoldieHawn_28_f.jpg,0.47,28,0.36,1
8094_Konstantaras_58_m.jpg,0.45,58,0.06,1
5864_HerbertLom_61_m.jpg,0.6,61,0.48,1
16385_Houston_23_f.jpg,0.54,23,0.42,1
15665_KathrynGrayson_21_f.jpg,0.67,21,0.14,1
4282_KevinCostner_55_m.jpg,0.36,55,0.44,0
4258_JeffreyJones_67_m.jpg,0.52,67,0.12,1
5200_CharlesGrodin_72_m.jpg,0.47,72,0.04,1
11342_VirnaLisi_73_f.jpg,0.55,73,0.22,1
12160_FrancescaAnnis_66_f.jpg,0.47,66,0.39,1
1468_RabindranathTagore_25_m.jpg,0.45,25,0.46,1
400_SteveJobsb_29_m.jpg,0.47,29,0.38,1
14221_IngridBergman_19_f.jpg,0.52,19,0.33,1
5362_JohnDerek_58_m.jpg,0.62,58,0.15,1
7208_JohnWayne_42_m.jpg,0.52,42,0.21,1
15673_KathrynGrayson_29_f.jpg,0.46,29,0.53,1
6491_JohnnyCash_54_m.jpg,0.46,54,0.11,1
4889_RomanPolanski_39_m.jpg,0.52,39,0.12,1
12129_EvaMarieSaint_90_f.jpg,0.35,90,0.63,0
6400_JamesCoburn_33_m.jpg,0.44,33,0.26,1
11757_SusanSarandon_65_f.jpg,0.44,65,0.14,1
7561_RobertRyan_32_m.jpg,0.43,32,0.26,1
240_TheodorakisMikis_78_m.jpg,0.42,78,0.17,1
15513_JeanetteMacDonald_58_f.jpg,0.65,58,0.21,1
10786_OrnellaMuti_52_f.jpg,0.6,52,0.05,1
12311_MelindaDillion_42_f.jpg,0.54,42,0.28,1
5970_JeanMarais_51_m.jpg,0.42,51,0.03,1
15789_SarahDouglas_30_f.jpg,0.54,30,0.4,1
10945_DaliahLavi_29_f.jpg,0.56,29,0.11,1
8779_AlecGuinness_37_m.jpg,0.34,37,0.17,0
991_CarlSagan_50_m.jpg,0.48,50,0.08,1
3676_PhilHartman_46_m.jpg,0.45,46,0,1
7913_GeorgePeppard_38_m.jpg,0.57,38,0.32,1
5664_RayDanton_34_m.jpg,0.38,34,0.5,0
2638_JeremyKemp_31_m.jpg,0.46,31,0.29,1
16398_Ross_31_f.jpg,0.62,31,0.11,1
15330_EdwigeFenech_63_f.jpg,0.45,63,0.43,1
11887_BeaArthur_38_f.jpg,0.51,38,0.41,1
4978_TimothyDalton_51_m.jpg,0.45,51,0.12,1
15258_DyanCannon_36_f.jpg,0.45,36,0.78,1
1590_IanHolm_81_m.jpg,0.51,81,0.15,1
14631_BarbaraStanwyck_23_f.jpg,0.47,23,0.53,1
10542_JoanCollins_49_f.jpg,0.37,49,0.39,0
15443_JanetEllis_43_f.jpg,0.47,43,0.75,1
5443_KennethBranagh_51_m.jpg,0.64,51,0.08,1
14205_GeraldinePage_54_f.jpg,0.47,54,0.49,1
8653_JamesStewart_41_m.jpg,0.38,41,0.38,0
314_MichaelBloomberg_50_m.jpg,0.42,50,0.61,1
13109_JaneRussell_19_f.jpg,0.41,19,0.53,1
5274_JackNicolson_62_m.jpg,0.48,62,0.12,1
15334_ErinGray_24_f.jpg,0.39,24,0.06,0
9838_JudyDavis_54_f.jpg,0.45,54,0.35,1
15069_BettyGarrett_73_f.jpg,0.35,73,0.85,0
9322_GeorgeMontgomery_43_m.jpg,0.46,43,0.43,1
1828_TomHulce_59_m.jpg,0.52,59,0.5,1
13557_IreneDunne_32_f.jpg,0.45,32,0.28,1
16269_campbell_25_f.jpg,0.46,25,0.24,1
12062_ElsaMartinelli_30_f.jpg,0.53,30,0.3,1
12677_JamieLeeCurtis_29_f.jpg,0.59,29,0.1,1
3853_SteveKanaly_46_m.jpg,0.43,46,0.37,1
8497_AlejandroRey_37_m.jpg,0.46,37,0.06,1
13031_GeraldineChaplin_37_f.jpg,0.4,37,0.04,0
4304_MichaelPalin_17_m.jpg,0.52,17,0.38,1
14191_GeraldinePage_27_f.jpg,0.61,27,0.49,1
14571_BeverlyRoberts_93_f.jpg,0.66,93,0.07,1
3160_DerekJacobi_27_m.jpg,0.46,27,0.45,1
7709_VincentPrice_32_m.jpg,0.47,32,0.37,1
6697_PeterGraves_81_m.jpg,0.51,81,0.28,1
7444_MickeyRooney_93_m.jpg,0.51,93,0.11,1
12366_MyrnaLoy_60_f.jpg,0.41,60,0.55,1
13929_BettyGrable_33_f.jpg,0.44,33,0.6,1
6966_CharlesBoyer_51_m.jpg,0.42,51,0.29,1
15532_JulieBishop_29_f.jpg,0.43,29,0.52,1
6398_JamesCoburn_31_m.jpg,0.46,31,0.1,1
15411_JanePowell_74_f.jpg,0.38,74,0.69,0
8363_SimonMacCorkindale_43_m.jpg,0.34,43,0.23,0
5605_PeterFalk_50_m.jpg,0.47,50,0.32,1
15842_StefaniePowers_73_f.jpg,0.42,73,0.51,1
13684_LilliPalmer_59_f.jpg,0.57,59,0.17,1
12884_RuthGordon_33_f.jpg,0.58,33,0.17,1
1299_RitaLeviMontalcini_41_f.jpg,0.38,41,0.79,0
4342_RalphMacchio_19_m.jpg,0.44,19,0.06,1
10185_JoanLeslie_78_f.jpg,0.44,78,0.37,1
9877_LauraDern_24_f.jpg,0.44,24,0.27,1
9933_AliMacGraw_54_f.jpg,0.46,54,0.36,1
10000_GlennClose_62_f.jpg,0.27,62,0.52,0
1842_TomJones_35_m.jpg,0.44,35,0.09,1
1701_EdHarris_43_m.jpg,0.57,43,0.21,1
5390_JohnMalkovich_55_m.jpg,0.43,55,0.13,1
15043_BettyGarrett_26_f.jpg,0.5,26,0.85,1
16302_Carroll_74_f.jpg,0.49,74,0.36,1
14030_GreerGarson_45_f.jpg,0.4,45,0.35,0
8911_ErnestBorgnine_39_m.jpg,0.44,39,0.5,1
12374_MyrnaLoy_45_f.jpg,0.46,45,0.27,1
14794_SilvanaMangano_25_f.jpg,0.47,25,0.55,1
7539_RobertMorley_57_m.jpg,0.4,57,0.42,0
8152_LorneGreene_55_m.jpg,0.41,55,0.46,1
13892_AnnieGirardot_45_f.jpg,0.69,45,0.06,1
14836_SimoneSignoret_44_f.jpg,0.44,44,0.59,1
2163_MelGibson_55_m.jpg,0.4,55,0.22,0
13475_GingerRogers_45_f.jpg,0.6,45,0.43,1
229_ElvisPresley_42_m.jpg,0.46,42,0.14,1
7388_LyleTalbot_57_m.jpg,0.74,57,0.38,1
4755_MichelPiccoli_50_m.jpg,0.39,50,0.26,0
9360_GregoryPeck_40_m.jpg,0.48,40,0.24,1
5590_PeterFalk_32_m.jpg,0.61,32,0.11,1
9267_VittorioGassman_75_m.jpg,0.52,75,0.18,1
5256_Fotopoulos_50_m.jpg,0.42,50,0.29,1
9633_AlexandrakisAlekos_40_m.jpg,0.49,40,0.25,1
8326_RichardCrenna_40_m.jpg,0.45,40,0.38,1
10215_JulieAdams_85_f.jpg,0.45,85,0.58,1
11057_JeanneMoreau_40_f.jpg,0.68,40,0.24,1
11235_PiaLindstrom_63_f.jpg,0.33,63,0.8,0
2562_GaryOldman_45_m.jpg,0.59,45,0.29,1
12136_FrancescaAnnis_27_f.jpg,0.56,27,0.06,1
10777_OrnellaMuti_41_f.jpg,0.59,41,0.05,1
13728_PatriciaNeal_37_f.jpg,0.42,37,0.14,1
13588_JeanPeters_23_f.jpg,0.4,23,0.45,0
164_WaltDisney_35_m.jpg,0.38,35,0.3,0
11390_ZsaZsaGabor_78_f.jpg,0.54,78,0.49,1
2822_RonPerlman_43_m.jpg,0.5,43,0.24,1
11574_LindsayWagner_41_f.jpg,0.45,41,0.45,1
11162_LizaMinelli_40_f.jpg,0.44,40,0.3,1
8675_JohnCassavetes_43_m.jpg,0.6,43,0.54,1
8676_JohnCassavetes_44_m.jpg,0.4,44,0.21,0
12116_EvaMarieSaint_76_f.jpg,0.41,76,0.63,1
1110_GregorMendel_50_m.jpg,0.31,50,0.57,0
8032_HorstBuchholz_21_m.jpg,0.62,21,0.58,1
5729_TommyLeeJones_29_m.jpg,0.48,29,0.06,1
483_motherTereza_78_f.jpg,0.41,78,0.13,1
6511_JohnnyCash_63_m.jpg,0.4,63,0.55,0
3300_JackColeman_32_m.jpg,0.36,32,0.48,0
7463_NewmanPaul_58_m.jpg,0.44,58,0.26,1
10624_LindaEvans_49_f.jpg,0.48,49,0.48,1
12081_ElsaMartinelli_72_f.jpg,0.41,72,0.07,1
15728_MaryTamm_18_f.jpg,0.38,18,0.42,0
12305_MelindaDillion_34_f.jpg,0.55,34,0.16,1
15508_JeanetteMacDonald_51_f.jpg,0.39,51,0.1,0
1263_AlexanderGrahamBell_45_m.jpg,0.45,45,0.36,1
319_MichaelBloomberg_69_m.jpg,0.49,69,0.09,1
16470_SerenaWilliams_35_f.jpg,0.51,35,0.26,1
2195_NickNolte_46_m.jpg,0.47,46,0.36,1
10503_FayeDunaway_26_f.jpg,0.61,26,0.64,1
10062_HelenHunt_50_f.jpg,0.34,50,0.73,0
5529_NicolasSarkozy_40_m.jpg,0.29,40,0.4,0
10944_DaliahLavi_28_f.jpg,0.55,28,0.11,1
4824_RobertRedford_34_m.jpg,0.51,34,0.14,1
64_Pele_20_m.jpg,0.4,20,0.44,0
8588_DavidCarradine_39_m.jpg,0.39,39,0.17,0
13215_RoyScheider_40_f.jpg,0.38,40,0.21,0
15313_EdwigeFenech_42_f.jpg,0.64,42,0.43,1
3329_JeffBridges_29_m.jpg,0.48,29,0.31,1
2437_ChevyChase_52_m.jpg,0.3,52,0.3,0
4695_JohnTravolta_26_m.jpg,0.68,26,0.28,1
12760_KathleenTurner_34_f.jpg,0.44,34,0.18,1
13389_CelesteHolm_36_f.jpg,0.37,36,0.53,0
13937_BettyGrable_45_f.jpg,0.4,45,0.6,0
5833_FrancesDee_76_m.jpg,0.51,76,0.12,1
3041_BillNighy_42_m.jpg,0.53,42,0.23,1
1314_AlbertCamus_17_m.jpg,0.44,17,0.13,1
6406_JamesCoburn_40_m.jpg,0.53,40,0.1,1
9907_RoseMarie_82_f.jpg,0.45,82,0.63,1
6165_DanaAndrews_76_m.jpg,0.46,76,0.32,1
16330_Dee_28_f.jpg,0.5,28,0.29,1
5314_JackLemon_68_m.jpg,0.5,68,0.69,1
4846_RobertRedford_68_m.jpg,0.53,68,0.48,1
6682_PeterGraves_43_m.jpg,0.45,43,0.12,1
16405_Ross_70_f.jpg,0.47,70,0.53,1
8942_ErnestBorgnine_91_m.jpg,0.44,91,0.5,1
5807_ClarkGable_37_m.jpg,0.36,37,0.36,0
10386_AnnMargret_39_f.jpg,0.59,39,0.39,1
3905_TomasMilian_57_m.jpg,0.61,57,0.06,1
12189_GlendaJackson_58_f.jpg,0.44,58,0.19,1
15488_JeanetteMacDonald_49_f.jpg,0.43,49,0,1
3239_GeneHackman_48_m.jpg,0.35,48,0.36,0
12744_JenniferAniston_31_f.jpg,0.44,31,0.43,1
11467_JuliaRoberts_36_f.jpg,0.36,36,0.05,0
14874_BernadetteLafont_36_f.jpg,0.55,36,0.23,1
11308_TanyaRoberts_19_f.jpg,0.7,19,0.2,1
1710_EdHarris_51_m.jpg,0.4,51,0.26,0
1648_BobDylan_20_m.jpg,0.6,20,0.5,1
6755_RockHudson_33_m.jpg,0.4,33,0.08,0
5406_JonFinch_36_m.jpg,0.64,36,0,1
1645_BobDylan_16_m.jpg,0.65,16,0,1
10960_DaliahLavi_66_f.jpg,0.5,66,0.41,1
5342_JohnDerek_26_m.jpg,0.61,26,0.15,1
14526_AudreyHepburn_58_f.jpg,0.48,58,0.29,1
7143_JeanPaulBelmondo_51_m.jpg,0.43,51,0.41,1
550_angelamerkel_51_f.jpg,0.35,51,0.44,0
13183_JoanLorring_52_f.jpg,0.55,52,0.38,1
2160_MelGibson_52_m.jpg,0.4,52,0.22,0
4272_KevinCostner_39_m.jpg,0.45,39,0.15,1
12453_AngieDickinson_57_f.jpg,0.45,57,0.68,1
3707_RingoStarr_60_m.jpg,0.63,60,0.09,1
11181_MonicaVitti_27_f.jpg,0.47,27,0.43,1
11462_JuliaRoberts_29_f.jpg,0.42,29,0.05,1
40_EsteeLauder_54_f.jpg,0.56,54,0.44,1
9609_MarcelloMastroianni_72_m.jpg,0.59,72,0.13,1
870_WinstonChurchill_41_m.jpg,0.38,41,0.24,0
9424_EdwardGRobinson_34_m.jpg,0.43,34,0.43,1
3802_StacyKeach_31_m.jpg,0.53,31,0.24,1
13608_JessicaTandy_36_f.jpg,0.47,36,0.25,1
8742_RichardAttenborough_71_m.jpg,0.55,71,0.23,1
6260_DirkBogarde_65_m.jpg,0.48,65,0.12,1
11403_AnnetteBening_33_f.jpg,0.43,33,0.07,1
16086_DannyGlover_45_m.jpg,0.45,45,0.31,1
7172_JohnGarfield_32_m.jpg,0.65,32,0.04,1
13063_GraceKelly_25_f.jpg,0.45,25,0.3,1
8210_PeterUstinov_50_m.jpg,0.49,50,0.1,1
4513_CarlosSantana_56_m.jpg,0.41,56,0.22,1
640_mitsotakis_44_m.jpg,0.46,44,0.38,1
1943_JamesBest_29_m.jpg,0.56,29,0.09,1
3965_BrianDennehy_67_m.jpg,0.46,67,0.41,1
15716_MargaretNolan_35_f.jpg,0.57,35,0,1
9496_MaximilianShell_80_m.jpg,0.4,80,0.03,0
13894_AnnieGirardot_50_f.jpg,0.55,50,0.26,1
10755_OrnellaMuti_19_f.jpg,0.52,19,0.37,1
13473_GingerRogers_35_f.jpg,0.55,35,0.13,1
11651_MaureenOHara_18_f.jpg,0.46,18,0.28,1
7437_MickeyRooney_78_m.jpg,0.47,78,0.36,1
3626_MikeConnors_77_m.jpg,0.46,77,0.47,1
3942_BrianDennehy_40_m.jpg,0.57,40,0.41,1
1057_EnricoFermi_18_m.jpg,0.45,18,0.42,1
7563_RobertRyan_35_m.jpg,0.38,35,0.39,0
11707_OliviaHussey_33_f.jpg,0.66,33,0.18,1
14257_JanetGaynor_48_f.jpg,0.34,48,0.65,0
11455_JuliaRoberts_19_f.jpg,0.41,19,0.42,1
2184_NickNolte_34_m.jpg,0.49,34,0.13,1
13235_RoyScheider_73_f.jpg,0.43,73,0.13,1
11351_VirnaLisi_32_f.jpg,0.53,32,0.47,1
8277_RichardChamberlain_36_m.jpg,0.6,36,0.39,1
15681_KathrynGrayson_40_f.jpg,0.57,40,0.14,1
15274_DyanCannon_65_f.jpg,0.4,65,0.81,0
13507_GladysCooper_57_f.jpg,0.42,57,0.47,1
3050_BillNighy_53_m.jpg,0.54,53,0.43,1
6803_RoyScheider_49_m.jpg,0.41,49,0.36,1
14721_MarleneDietrich_36_f.jpg,0.4,36,0.18,0
10489_DianneWiest_49_f.jpg,0.47,49,0.17,1
5450_MartinScorsese_25_m.jpg,0.53,25,0.13,1
5541_NicolasSarkozy_53_m.jpg,0.3,53,0.4,0
13406_DanielleDarrieux_18_f.jpg,0.51,18,0.33,1
9562_RicardoMontalbаn_82_m.jpg,0.52,82,0,1
9780_TomJones_66_f.jpg,0.42,66,0.1,1
2165_MelGibson_56_m.jpg,0.41,56,0.22,1
11969_AngelaLansbury_58_f.jpg,0.64,58,0.5,1
14568_BeverlyRoberts_34_f.jpg,0.45,34,0.53,1
8690_MurrayHamilton_33_m.jpg,0.4,33,0.42,0
1014_StephenHawking_67_m.jpg,0.44,67,0.17,1
11171_LizaMinelli_58_f.jpg,0.4,58,0.5,0
4313_MichaelPalin_34_m.jpg,0.58,34,0.38,1
10509_FayeDunaway_35_f.jpg,0.47,35,0.64,1
7586_SylvesterStallone_26_m.jpg,0.47,26,0.08,1
4107_DickVanDyke_61_m.jpg,0.5,61,0.46,1
4241_JeffreyJones_37_m.jpg,0.43,37,0.18,1
5528_NicolasSarkozy_38_m.jpg,0.33,38,0.43,0
1407_ErnestHemingway_23_m.jpg,0.57,23,0.18,1
14120_SusannahYork_33_f.jpg,0.39,33,0.17,0
7467_PeterMarkRichman_31_m.jpg,0.55,31,0.33,1
15527_JulieBishop_24_f.jpg,0.42,24,0.23,1
971_Gaddafi_50_m.jpg,0.47,50,0.27,1
4026_CharlieSheen_28_m.jpg,0.5,28,0.17,1
3035_BillNighy_30_m.jpg,0.53,30,0.43,1
15209_CydCharisse_82_f.jpg,0.46,82,0.11,1
9032_HumphreyBogard_35_m.jpg,0.48,35,0.07,1
3022_AlanRickman_55_m.jpg,0.42,55,0.03,1
