Image,MS,Adj_MS,Emotion_Similarity,label
9509_CHARLIERUGGLES_81_m.jpg,0.54,0.36,0.43,1
14675_ClaudetteColbert_39_f.jpg,0.63,0.5,0.23,1
16127_SamuelJacksonn_54_m.jpg,0.56,0.46,0.21,1
15410_JanePowell_73_f.jpg,0.64,0.59,0.69,1
366_DavidSarnoff_57_m.jpg,0.54,0.35,0.52,1
7386_LyleTalbot_55_m.jpg,0.59,0.51,0.38,1
14783_ShelleyWinters_28_f.jpg,0.41,0.25,0.27,0
13868_AnneBancroft_71_f.jpg,0.5,0.42,0.53,0
5916_HowardKeel_77_m.jpg,0.51,0.49,0.18,1
10879_TippiHedren_39_f.jpg,0.39,0.37,0.04,0
2123_MelBrooks_79_m.jpg,0.54,0.51,0.45,1
9735_DorisDay_58_f.jpg,0.54,0.46,0.79,1
2254_RodTaylor_25_m.jpg,0.47,0.37,0.08,0
3549_MartinSheen_69_m.jpg,0.36,0.32,0.18,0
6220_DickieMoore_81_m.jpg,0.52,0.47,0.03,1
13531_HelenHayes_11_f.jpg,0.46,0.33,0.28,0
5361_JohnDerek_57_m.jpg,0.42,0.34,0.15,0
1598_AlCorley_27_m.jpg,0.55,0.42,0.48,1
13767_RitaHayworth_54_f.jpg,0.54,0.35,0.32,1
6046_RafVallone_57_m.jpg,0.49,0.44,0.31,0
4145_GenaRowlands_57_m.jpg,0.58,0.53,0.02,1
12524_AnneBaxter_56_f.jpg,0.43,0.36,0.4,0
13221_RoyScheider_46_f.jpg,0.58,0.5,0.36,1
505_motherTereza_80_f.jpg,0.57,0.5,0.13,1
12172_GlendaJackson_43_f.jpg,0.55,0.46,0.11,1
11327_VirnaLisi_19_f.jpg,0.42,0.32,0.06,0
15515_JeanetteMacDonald_60_f.jpg,0.57,0.5,0.6,1
9668_MegRyan_19_f.jpg,0.39,0.3,0.15,0
12202_ImeldaStaunton_43_f.jpg,0.57,0.46,0.46,1
6636_MelFerrer_55_m.jpg,0.55,0.5,0.29,1
4966_TimothyDalton_35_m.jpg,0.5,0.44,0.46,0
9334_GeorgesMarchal_23_m.jpg,0.49,0.38,0.08,0
11462_JuliaRoberts_29_f.jpg,0.58,0.44,0.05,1
10358_AnitaEkberg_51_f.jpg,0.38,0.32,0.22,0
966_Gaddafi_48_m.jpg,0.53,0.38,0.17,1
9626_AlexandrakisAlekos_33_m.jpg,0.37,0.29,0.25,0
7183_JohnGarfield_38_m.jpg,0.44,0.33,0.0,0
509_AlKapone_23_m.jpg,0.45,0.34,0.3,0
11521_JulieChristie_58_f.jpg,0.49,0.42,0.21,0
3529_MartinSheen_43_m.jpg,0.59,0.53,0.31,1
1789_TomHanks_52_m.jpg,0.51,0.42,0.31,1
9788_TomJones_74_f.jpg,0.53,0.49,0.35,1
339_Onasis_64_m.jpg,0.48,0.3,0.44,0
11976_AngelaLansbury_66_f.jpg,0.41,0.37,0.1,0
16313_Carroll_78_f.jpg,0.44,0.41,0.36,0
11833_AnjelicaHuston_59_f.jpg,0.61,0.51,0.43,1
3116_ChuckNorris_53_m.jpg,0.63,0.55,0.05,1
8320_RichardCrenna_46_m.jpg,0.56,0.47,0.38,1
2202_NickNolte_53_m.jpg,0.61,0.52,0.15,1
5790_BenGazzara_70_m.jpg,0.63,0.57,0.37,1
16333_Dee_82_f.jpg,0.33,0.21,0.33,0
11135_JuneLockhart_66_f.jpg,0.53,0.5,0.72,1
8939_ErnestBorgnine_86_m.jpg,0.53,0.55,0.22,1
10123_JaneFonda_53_f.jpg,0.51,0.44,0.62,1
10231_KathyBates_59_f.jpg,0.34,0.28,0.21,0
7589_SylvesterStallone_36_m.jpg,0.45,0.38,0.5,0
769_AdolfHitlerr_52_m.jpg,0.6,0.39,0.23,1
8009_GiulianoGemma_66_m.jpg,0.5,0.44,0.25,0
8098_Konstantaras_52_m.jpg,0.54,0.41,0.11,1
11197_MonicaVitti_30_f.jpg,0.51,0.36,0.14,1
16047_MorganFreeman_41_m.jpg,0.47,0.23,0.32,0
823_JosephStalin_55_m.jpg,0.59,0.43,0.05,1
2466_ClaudeRich_41_m.jpg,0.53,0.48,0.08,1
3188_DerekJacobi_70_m.jpg,0.57,0.52,0.09,1
6002_JohnHuston_58_m.jpg,0.53,0.47,0.38,1
15225_DebraPaget_24_f.jpg,0.53,0.41,0.44,1
15829_StefaniePowers_51_f.jpg,0.57,0.48,0.51,1
6476_JohnnyCash_22_m.jpg,0.52,0.4,0.07,1
1439_FriedrichNietzsche_54_m.jpg,0.54,0.33,0.21,1
8_MariaCallas_33_f.jpg,0.46,0.32,0.09,0
2488_ClaudeRich_74_m.jpg,0.51,0.47,0.23,1
9306_BurtLancaster_43_m.jpg,0.6,0.41,0.42,1
16259_NelsonMandela_32_m.jpg,0.45,0.16,0.21,0
6953_CharlesBoyer_33_m.jpg,0.56,0.5,0.29,1
1300_RitaLeviMontalcini_75_f.jpg,0.58,0.5,0.79,1
13823_VanessaRedgrave_60_f.jpg,0.5,0.43,0.38,0
12017_DebbieReynolds_16_f.jpg,0.4,0.32,0.07,0
3137_DannyDeVito_31_m.jpg,0.57,0.5,0.17,1
5973_JeanMarais_56_m.jpg,0.42,0.39,0.11,0
5181_CharlesGrodin_35_m.jpg,0.46,0.42,0.33,0
15444_JanetEllis_46_f.jpg,0.6,0.48,0.08,1
7382_LyleTalbot_49_m.jpg,0.57,0.5,0.09,1
1185_ErnestRutherford_39_m.jpg,0.55,0.43,0.08,1
14286_JoanCrawford_41_f.jpg,0.56,0.41,0.13,1
2939_ScottGlenn_59_m.jpg,0.44,0.38,0.4,0
2078_JonVoight_65_m.jpg,0.57,0.5,0.18,1
15035_AnnMiller_69_f.jpg,0.34,0.31,0.05,0
8308_RichardCrenna_28_m.jpg,0.6,0.47,0.12,1
3115_ChuckNorris_52_m.jpg,0.59,0.51,0.43,1
1487_CarlMarx_60_m.jpg,0.68,0.56,0.5,1
14365_LorettaYoung_27_f.jpg,0.57,0.43,0.34,1
12399_UrsulaAndress_19_f.jpg,0.47,0.3,0.41,0
11014_EllenBurstyn_70_f.jpg,0.63,0.55,0.21,1
6551_LeeJCobb_35_m.jpg,0.49,0.42,0.24,0
3499_MarisaPavan_38_m.jpg,0.51,0.44,0.22,1
7372_LyleTalbot_31_m.jpg,0.54,0.47,0.12,1
9448_EdwardGRobinson_59_m.jpg,0.58,0.51,0.07,1
12187_GlendaJackson_70_f.jpg,0.55,0.48,0.11,1
15108_CatherineSchell_19_f.jpg,0.33,0.26,0.17,0
3448_LeslieCaron_29_m.jpg,0.43,0.34,0.36,0
11759_SusanSarandon_67_f.jpg,0.49,0.45,0.08,0
2452_ChevyChase_57_m.jpg,0.67,0.52,0.3,1
14067_JudyHolliday_24_f.jpg,0.39,0.28,0.1,0
8321_RichardCrenna_47_m.jpg,0.62,0.52,0.38,1
8759_AlecGuinness_45_m.jpg,0.61,0.47,0.43,1
10689_LuiseRainer_26_f.jpg,0.47,0.33,0.36,0
13794_ThelmaRitter_57_f.jpg,0.64,0.53,0.22,1
9368_GregoryPeck_63_m.jpg,0.4,0.28,0.19,0
2309_SamNeill_50_m.jpg,0.6,0.5,0.18,1
4045_CharlieSheen_48_m.jpg,0.53,0.42,0.26,1
13074_GraceKelly_25_f.jpg,0.56,0.4,0.04,1
7194_JohnWayne_34_m.jpg,0.52,0.42,0.25,1
9446_EdwardGRobinson_57_m.jpg,0.57,0.5,0.43,1
14781_ShelleyWinters_28_f.jpg,0.41,0.25,0.27,0
8253_ReginaldOwen_56_m.jpg,0.45,0.4,0.11,0
10961_DaliahLavi_68_f.jpg,0.51,0.45,0.41,1
14211_GeraldinePage_43_f.jpg,0.55,0.4,0.26,1
13592_JeanPeters_28_f.jpg,0.3,0.22,0.23,0
8559_CliffRobertson_52_m.jpg,0.56,0.5,0.11,1
11688_MireilleDarc_68_f.jpg,0.56,0.51,0.32,1
5174_BobHope_82_m.jpg,0.61,0.6,0.25,1
6021_JohnHuston_79_m.jpg,0.55,0.53,0.24,1
12927_BarbraStreisand_56_f.jpg,0.57,0.45,0.45,1
137_PaulmcCartney_34_m.jpg,0.53,0.39,0.18,1
11046_JeanneMoreau_27_f.jpg,0.35,0.27,0.03,0
12146_FrancescaAnnis_41_f.jpg,0.4,0.33,0.35,0
12715_JanetLeigh_38_f.jpg,0.57,0.49,0.23,1
14566_BeverlyRoberts_32_f.jpg,0.57,0.44,0.53,1
2467_ClaudeRich_44_m.jpg,0.52,0.48,0.21,1
8871_CharltonHeaston_79_m.jpg,0.5,0.38,0.19,0
9915_AliMacGraw_28_f.jpg,0.49,0.38,0.06,0
12473_AnnaMassey_52_f.jpg,0.55,0.48,0.15,1
6113_CaryGrant_74_m.jpg,0.43,0.29,0.29,0
12963_CatherineDeneuve_53_f.jpg,0.55,0.47,0.16,1
13117_JaneRussell_34_f.jpg,0.69,0.62,0.23,1
13338_AvaGardner_19_f.jpg,0.52,0.33,0.28,1
13450_DanielleDarrieux_92_f.jpg,0.53,0.53,0.41,1
9809_JaneAsher_39_f.jpg,0.5,0.42,0.33,0
1414_ErnestHemingway_19_m.jpg,0.39,0.27,0.18,0
8340_RichardCrenna_69_m.jpg,0.56,0.52,0.38,1
14699_ElizabethTaylor_75_f.jpg,0.55,0.27,0.5,1
16161_SidneyPoitier_52_m.jpg,0.45,0.42,0.17,0
14710_ElizabethTaylor_50_f.jpg,0.58,0.38,0.5,1
12713_JanetLeigh_36_f.jpg,0.56,0.48,0.23,1
5819_FrancesDee_25_m.jpg,0.53,0.35,0.3,1
15976_MuhammadAli_42_m.jpg,0.51,0.35,0.19,1
7486_PeterMarkRichman_46_m.jpg,0.59,0.47,0.3,1
6183_DenzelWashington_55_m.jpg,0.46,0.37,0.06,0
5405_JonFinch_35_m.jpg,0.54,0.44,0.41,1
9756_TomJones_26_f.jpg,0.55,0.35,0.27,1
15150_ConnieBooth_31_f.jpg,0.53,0.45,0.33,1
2822_RonPerlman_43_m.jpg,0.5,0.42,0.24,0
13971_DeborahKerr_34_f.jpg,0.58,0.36,0.0,1
11693_MireilleDarc_74_f.jpg,0.56,0.53,0.32,1
3879_SteveMartin_64_m.jpg,0.66,0.56,0.55,1
5026_WarrenBeatty_61_m.jpg,0.53,0.39,0.12,1
762_WEBDuBois_50_m.jpg,0.56,0.42,0.67,1
974_Gaddafi_38_m.jpg,0.53,0.33,0.27,1
1145_GalileoGalilei_38_m.jpg,0.55,0.46,0.14,1
1659_BobDylan_29_m.jpg,0.47,0.36,0.5,0
6001_JohnHuston_56_m.jpg,0.52,0.47,0.24,1
7536_RobertMorley_47_m.jpg,0.57,0.49,0.15,1
4733_MichelPiccoli_31_m.jpg,0.49,0.44,0.32,0
340_Onasis_61_m.jpg,0.58,0.39,0.44,1
16227_RichardPryor_65_m.jpg,0.5,0.39,0.45,0
816_JosephStalin_65_m.jpg,0.58,0.44,0.19,1
16195_BillCosby_79_m.jpg,0.51,0.41,0.52,1
3382_JeffDaniels_59_m.jpg,0.59,0.51,0.12,1
15888_StВphaneAudran_64_f.jpg,0.52,0.46,0.0,1
9279_BurtLancaster_39_m.jpg,0.48,0.38,0.06,0
4114_DickVanDyke_75_m.jpg,0.43,0.42,0.46,0
10261_LivUllmann_53_f.jpg,0.52,0.45,0.37,1
274_PabloPicasso_76_m.jpg,0.57,0.37,0.23,1
14380_LorettaYoung_75_f.jpg,0.47,0.4,0.28,0
15396_JanePowell_52_f.jpg,0.47,0.42,0.04,0
1618_AlPacino_20_m.jpg,0.5,0.39,0.15,0
1883_AlanYoung_42_m.jpg,0.57,0.5,0.65,1
1588_IanHolm_74_m.jpg,0.51,0.48,0.45,1
12695_JamieLeeCurtis_50_f.jpg,0.47,0.36,0.1,0
3919_TommySands_19_m.jpg,0.36,0.29,0.05,0
11863_BarbaraBouchet_57_f.jpg,0.51,0.42,0.4,1
5394_JohnMalkovich_58_m.jpg,0.51,0.44,0.13,1
6256_DirkBogarde_56_m.jpg,0.54,0.46,0.12,1
7724_VincentPrice_46_m.jpg,0.57,0.49,0.09,1
5366_JohnMalkovich_32_m.jpg,0.53,0.46,0.42,1
3916_TomasMilian_80_m.jpg,0.42,0.4,0.22,0
14392_MaryPickford_27_f.jpg,0.56,0.43,0.36,1
14510_SusanHayward_42_f.jpg,0.6,0.44,0.34,1
8438_WalterPidgeon_44_m.jpg,0.3,0.26,0.5,0
11050_JeanneMoreau_32_f.jpg,0.38,0.35,0.16,0
9389_SteveMcQueen_35_m.jpg,0.6,0.46,0.08,1
13892_AnnieGirardot_45_f.jpg,0.31,0.27,0.06,0
11643_MaureenOHara_35_f.jpg,0.62,0.42,0.52,1
5408_JonFinch_38_m.jpg,0.5,0.4,0.36,0
7244_KrisKristofferson_35_m.jpg,0.44,0.4,0.11,0
11168_LizaMinelli_55_f.jpg,0.41,0.33,0.0,0
2101_MelBrooks_48_m.jpg,0.63,0.59,0.1,1
7389_LyleTalbot_58_m.jpg,0.53,0.47,0.38,1
12443_AngieDickinson_37_f.jpg,0.48,0.34,0.14,0
8488_WilliamHolden_60_m.jpg,0.47,0.4,0.21,0
9790_JaneAsher_7_f.jpg,0.44,0.34,0.33,0
1827_TomHulce_58_m.jpg,0.4,0.33,0.25,0
14589_JenniferJones_55_f.jpg,0.48,0.33,0.48,0
9859_KimNovak_29_f.jpg,0.5,0.38,0.33,0
5581_PatrickStewart_71_m.jpg,0.63,0.57,0.29,1
7354_LouisJourdan_54_m.jpg,0.5,0.44,0.03,0
7910_GeorgePeppard_34_m.jpg,0.47,0.4,0.29,0
3204_EliWallach_51_m.jpg,0.44,0.35,0.27,0
9030_HumphreyBogard_40_m.jpg,0.59,0.43,0.48,1
10559_KathrynHays_25_f.jpg,0.53,0.41,0.5,1
13928_BettyGrable_32_f.jpg,0.57,0.45,0.3,1
1654_BobDylan_24_m.jpg,0.53,0.4,0.19,1
1149_GalileoGalilei_63_m.jpg,0.57,0.41,0.57,1
1273_IlyaPrigogine_70_m.jpg,0.54,0.44,0.14,1
4103_DickVanDyke_50_m.jpg,0.42,0.38,0.46,0
2053_JonVoight_35_m.jpg,0.35,0.32,0.11,0
6757_RockHudson_36_m.jpg,0.57,0.46,0.22,1
13160_JaneWyman_33_f.jpg,0.54,0.38,0.14,1
8713_RichardAttenborough_19_m.jpg,0.54,0.42,0.1,1
8549_CharlieChaplin_85_m.jpg,0.42,0.43,0.2,0
4443_StevenSeagal_48_m.jpg,0.59,0.49,0.52,1
8057_HorstBuchholz_57_m.jpg,0.5,0.42,0.58,0
14100_RomySchneider_34_f.jpg,0.58,0.44,0.04,1
13910_AnnieGirardot_79_f.jpg,0.36,0.35,0.49,0
15664_KathrynGrayson_20_f.jpg,0.54,0.43,0.53,1
14389_MaryPickford_21_f.jpg,0.49,0.37,0.0,0
5435_KennethBranagh_41_m.jpg,0.51,0.4,0.36,1
12073_ElsaMartinelli_55_f.jpg,0.57,0.52,0.43,1
4981_TimothyDalton_56_m.jpg,0.6,0.51,0.08,1
15712_MargaretNolan_30_f.jpg,0.49,0.37,0.28,0
10631_LindaEvans_66_f.jpg,0.53,0.49,0.48,1
8385_SpencerTracy_60_m.jpg,0.6,0.4,0.31,1
2637_JeremyKemp_30_m.jpg,0.58,0.44,0.41,1
7809_AndyGriffith_60_m.jpg,0.6,0.55,0.19,1
12714_JanetLeigh_37_f.jpg,0.4,0.34,0.27,0
3886_TomasMilian_26_m.jpg,0.27,0.21,0.5,0
11647_MaureenOHara_30_f.jpg,0.58,0.32,0.28,1
8690_MurrayHamilton_33_m.jpg,0.6,0.5,0.42,1
12225_IsabelleAdjani_22_f.jpg,0.52,0.39,0.42,1
9259_VittorioGassman_61_m.jpg,0.53,0.47,0.18,1
12023_DebbieReynolds_23_f.jpg,0.36,0.28,0.6,0
10920_Arletty_55_f.jpg,0.64,0.57,0.45,1
6871_ThomasTerry_71_m.jpg,0.43,0.43,0.41,0
1733_TimCurry_37_m.jpg,0.55,0.48,0.36,1
4915_RomanPolanski_67_m.jpg,0.48,0.44,0.4,0
15952_MartinLutherKing_34_m.jpg,0.47,0.35,0.38,0
3280_IanMcKellen_66_m.jpg,0.6,0.46,0.06,1
6107_CaryGrant_48_m.jpg,0.5,0.35,0.29,0
2651_JeremyKemp_66_m.jpg,0.55,0.5,0.0,1
6478_JohnnyCash_24_m.jpg,0.5,0.39,0.55,0
1409_ErnestHemingway_21_m.jpg,0.42,0.32,0.32,0
13739_PatriciaNeal_59_f.jpg,0.46,0.39,0.65,0
765_WEBDuBois_20_m.jpg,0.52,0.3,0.67,1
3122_ChuckNorris_59_m.jpg,0.61,0.53,0.32,1
2357_AbeVigoda_92_m.jpg,0.62,0.64,0.12,1
9017_HumphreyBogard_43_m.jpg,0.6,0.45,0.48,1
10390_AnnMargret_47_f.jpg,0.45,0.38,0.39,0
12869_MylКneDemongeot_60_f.jpg,0.44,0.39,0.0,0
9687_MegRyan_41_f.jpg,0.59,0.47,0.18,1
11633_MaureenOHara_35_f.jpg,0.56,0.48,0.52,1
15149_ConnieBooth_30_f.jpg,0.47,0.36,0.15,0
2382_AlainDelon_25_m.jpg,0.56,0.27,0.32,1
6573_LexBarker_16_m.jpg,0.44,0.34,0.17,0
8310_RichardCrenna_34_m.jpg,0.44,0.38,0.38,0
1362_BertrandRussell_80_m.jpg,0.54,0.38,0.24,1
14623_YvonneDeCarlo_68_f.jpg,0.54,0.5,0.43,1
3817_StacyKeach_53_m.jpg,0.55,0.47,0.24,1
16357_Dench_78_f.jpg,0.55,0.39,0.32,1
1843_TomJones_38_m.jpg,0.5,0.43,0.35,0
2916_ScottGlenn_34_m.jpg,0.47,0.42,0.23,0
7744_AlbertoSordi_21_m.jpg,0.41,0.33,0.29,0
2528_DonJohnson_55_m.jpg,0.63,0.52,0.18,1
858_mahatmagandhi_76_m.jpg,0.53,0.43,0.19,1
11377_ZsaZsaGabor_49_f.jpg,0.43,0.4,0.14,0
7847_AnthonyQuayle_66_m.jpg,0.56,0.5,0.4,1
13146_JaneWyman_28_f.jpg,0.56,0.42,0.29,1
5872_HerbertLom_72_m.jpg,0.45,0.43,0.11,0
11430_CyndiLauper_29_f.jpg,0.45,0.34,0.09,0
3081_BruceWillis_40_m.jpg,0.49,0.4,0.26,0
4217_HelmutBerger_26_m.jpg,0.48,0.37,0.14,0
3517_MartinSheen_27_m.jpg,0.36,0.28,0.13,0
1162_FrederickSanger_57_m.jpg,0.62,0.41,0.6,1
6373_JamesCagney_32_m.jpg,0.59,0.51,0.26,1
13641_JuneAllyson_28_f.jpg,0.6,0.46,0.76,1
3815_StacyKeach_49_m.jpg,0.59,0.52,0.24,1
12886_RuthGordon_40_f.jpg,0.44,0.41,0.41,0
502_motherTereza_69_f.jpg,0.58,0.42,0.13,1
15467_JeanetteMacDonald_31_f.jpg,0.58,0.48,0.6,1
11235_PiaLindstrom_63_f.jpg,0.67,0.58,0.8,1
13846_AnneBancroft_44_f.jpg,0.52,0.4,0.28,1
14936_MerkouriMelina_40_f.jpg,0.57,0.37,0.19,1
2072_JonVoight_60_m.jpg,0.42,0.37,0.18,0
10155_JoanCusack_42_f.jpg,0.56,0.44,0.46,1
6197_DickieMoore_20_m.jpg,0.29,0.23,0.03,0
8896_ChristopherEccleston_40_m.jpg,0.61,0.48,0.58,1
796_akistsoxatzopoulos_68_m.jpg,0.53,0.39,0.23,1
14448_PeggyAshcroft_25_f.jpg,0.56,0.44,0.23,1
91_PaulAnka_60_m.jpg,0.59,0.43,0.46,1
1756_TimCurry_65_m.jpg,0.65,0.58,0.36,1
2550_GaryOldman_36_m.jpg,0.54,0.43,0.2,1
8678_JohnCassavetes_46_m.jpg,0.6,0.49,0.54,1
2417_BillMurray_59_m.jpg,0.58,0.49,0.25,1
8702_MurrayHamilton_48_m.jpg,0.59,0.49,0.42,1
2454_ChevyChase_35_m.jpg,0.67,0.39,0.3,1
15645_KatharineRoss_44_f.jpg,0.52,0.44,0.16,1
15880_StВphaneAudran_53_f.jpg,0.56,0.48,0.0,1
5918_HowardKeel_83_m.jpg,0.55,0.55,0.11,1
4523_DustinHoffman_30_m.jpg,0.54,0.37,0.48,1
12984_ClaudiaCardinale_30_f.jpg,0.49,0.37,0.17,0
10255_LivUllmann_40_f.jpg,0.59,0.5,0.11,1
2675_JohnCleese_33_m.jpg,0.52,0.45,0.15,1
6035_RafVallone_41_m.jpg,0.56,0.49,0.31,1
10788_OrnellaMuti_54_f.jpg,0.5,0.41,0.34,0
16377_Houston_25_f.jpg,0.44,0.31,0.15,0
1484_CarlMarx_58_m.jpg,0.68,0.55,0.17,1
15756_PamelaSueMartin_23_f.jpg,0.53,0.4,0.37,1
15310_EdwigeFenech_39_f.jpg,0.49,0.41,0.11,0
2281_RodTaylor_60_m.jpg,0.52,0.46,0.26,1
10616_LindaEvans_38_f.jpg,0.5,0.41,0.48,0
10314_TerryMoore_32_f.jpg,0.43,0.36,0.68,0
2863_RyanONeal_19_m.jpg,0.52,0.32,0.22,1
3128_ChuckNorris_65_m.jpg,0.62,0.55,0.43,1
14702_ElizabethTaylor_21_f.jpg,0.59,0.38,0.33,1
14724_MarleneDietrich_40_f.jpg,0.49,0.42,0.18,0
8348_SimonMacCorkindale_25_m.jpg,0.59,0.45,0.23,1
14578_JenniferJones_35_f.jpg,0.65,0.46,0.48,1
12633_HedyLamarr_78_f.jpg,0.46,0.37,0.32,0
7394_LyleTalbot_72_m.jpg,0.54,0.52,0.25,1
1241_RobertOppenheimer_40_m.jpg,0.64,0.42,0.5,1
15709_MargaretNolan_27_f.jpg,0.46,0.35,0.4,0
15014_AnnMiller_28_f.jpg,0.45,0.35,0.65,0
5642_PeterOToole_56_m.jpg,0.55,0.45,0.5,1
13887_AnnieGirardot_39_f.jpg,0.47,0.42,0.09,0
5203_CharlesGrodin_75_m.jpg,0.57,0.54,0.17,1
3723_RogerAllam_35_m.jpg,0.46,0.39,0.43,0
67_Pele_20_m.jpg,0.59,0.32,0.16,1
5414_JonFinch_50_m.jpg,0.4,0.33,0.09,0
7659_TonyCurtis_77_m.jpg,0.38,0.33,0.48,0
6876_YvesMontand_30_m.jpg,0.46,0.35,0.16,0
11711_OliviaHussey_41_f.jpg,0.55,0.44,0.43,1
3985_BurtReynolds_38_m.jpg,0.51,0.45,0.28,1
12328_MelindaDillion_73_f.jpg,0.52,0.51,0.16,1
9898_RoseMarie_46_f.jpg,0.41,0.41,0.16,0
11227_PiaLindstrom_48_f.jpg,0.62,0.54,0.8,1
15494_JeanetteMacDonald_60_f.jpg,0.5,0.38,0.6,0
15763_PamelaSueMartin_30_f.jpg,0.33,0.25,0.43,0
14336_KristinScottThomas_33_f.jpg,0.61,0.49,0.56,1
794_akistsoxatzopoulos_25_m.jpg,0.36,0.22,0.23,0
9442_EdwardGRobinson_53_m.jpg,0.63,0.55,0.43,1
2102_MelBrooks_49_m.jpg,0.59,0.55,0.07,1
1867_TomJones_74_m.jpg,0.53,0.35,0.35,1
7760_AlbertoSordi_37_m.jpg,0.56,0.47,0.07,1
7390_LyleTalbot_59_m.jpg,0.57,0.51,0.12,1
8695_MurrayHamilton_38_m.jpg,0.6,0.5,0.21,1
4284_KevinCostner_58_m.jpg,0.64,0.55,0.15,1
12953_CatherineDeneuve_35_f.jpg,0.46,0.38,0.22,0
7345_LouisJourdan_35_m.jpg,0.56,0.48,0.09,1
9869_LauraDern_12_f.jpg,0.34,0.26,0.14,0
10874_SusanGeorge_53_f.jpg,0.6,0.49,0.23,1
2969_tomselleck_51_m.jpg,0.66,0.56,0.19,1
320_MichaelBloomberg_70_m.jpg,0.5,0.41,0.61,0
13131_JaneRussell_69_f.jpg,0.66,0.63,0.53,1
1072_FlemingAlex_74_m.jpg,0.59,0.42,0.27,1
7338_LouisJourdan_27_m.jpg,0.54,0.42,0.44,1
7368_LyleTalbot_27_m.jpg,0.54,0.42,0.38,1
9493_MaximilianShell_72_m.jpg,0.61,0.57,0.53,1
6119_CaryGrant_53_m.jpg,0.52,0.33,0.29,1
15387_JanePowell_36_f.jpg,0.63,0.57,0.69,1
3598_MikeConnors_32_m.jpg,0.52,0.49,0.08,1
5816_ClarkGable_35_m.jpg,0.62,0.44,0.36,1
8294_RichardChamberlain_63_m.jpg,0.54,0.49,0.14,1
14207_GeraldinePage_59_f.jpg,0.57,0.45,0.49,1
8439_WalterPidgeon_45_m.jpg,0.59,0.5,0.5,1
1906_EdwardFox_32_m.jpg,0.54,0.48,0.28,1
2535_DonJohnson_65_m.jpg,0.58,0.52,0.63,1
14697_ElizabethTaylor_23_f.jpg,0.58,0.41,0.33,1
7449_NewmanPaul_80_m.jpg,0.54,0.23,0.42,1
1346_Soljenitsyne_89_m.jpg,0.49,0.42,0.0,0
5836_FrancesDee_90_m.jpg,0.46,0.46,0.07,0
467_ConradHilton_73_m.jpg,0.71,0.53,0.62,1
16205_BillCosby_71_m.jpg,0.58,0.46,0.1,1
9572_MarcelloMastroianni_30_m.jpg,0.56,0.43,0.11,1
8477_WilliamHolden_46_m.jpg,0.49,0.4,0.14,0
13501_GladysCooper_49_f.jpg,0.55,0.43,0.47,1
7550_RobertMorley_49_m.jpg,0.57,0.41,0.42,1
15084_BonnieHunt_29_f.jpg,0.5,0.37,0.0,0
13237_RoyScheider_74_f.jpg,0.42,0.3,0.17,0
4805_PierceBrosnan_50_m.jpg,0.64,0.52,0.39,1
11807_ValerieHarper_71_f.jpg,0.53,0.49,0.69,1
5677_RobertDeNiro_41_m.jpg,0.46,0.36,0.31,0
12604_FrancesDee_38_f.jpg,0.51,0.43,0.35,1
15678_KathrynGrayson_34_f.jpg,0.56,0.48,0.19,1
7994_GiulianoGemma_42_m.jpg,0.5,0.42,0.25,0
13577_IreneDunne_66_f.jpg,0.59,0.54,0.28,1
6338_JamesArness_31_m.jpg,0.49,0.42,0.08,0
15503_JeanetteMacDonald_44_f.jpg,0.55,0.42,0.6,1
14160_EstherWilliams_24_f.jpg,0.68,0.54,0.88,1
7454_NewmanPaul_50_m.jpg,0.6,0.48,0.16,1
16110_DannyGlover_39_m.jpg,0.45,0.22,0.0,0
2706_KevinBacon_24_m.jpg,0.63,0.48,0.17,1
1512_YannisRitsos_25_m.jpg,0.49,0.35,0.0,0
9181_PeterSellers_54_m.jpg,0.51,0.42,0.18,1
11575_LindsayWagner_42_f.jpg,0.59,0.49,0.1,1
6140_DanaAndrews_42_m.jpg,0.62,0.54,0.39,1
6617_LouCostello_50_m.jpg,0.61,0.5,0.19,1
1051_EdwardTeller_52_m.jpg,0.63,0.39,0.05,1
10249_LivUllmann_34_f.jpg,0.52,0.45,0.3,1
15081_BettyGarrett_91_f.jpg,0.51,0.54,0.05,1
7928_GeorgePeppard_66_m.jpg,0.54,0.42,0.29,1
8586_DavidCarradine_37_m.jpg,0.6,0.52,0.3,1
9743_DorisDay_78_f.jpg,0.29,0.26,0.79,0
1247_AndreMarieAmpКre_35_m.jpg,0.6,0.42,0.0,1
13306_SigourneyWeaver_47_f.jpg,0.65,0.54,0.67,1
6830_StevenSpielberg_27_m.jpg,0.45,0.29,0.14,0
9263_VittorioGassman_70_m.jpg,0.55,0.52,0.56,1
11513_JulieChristie_37_f.jpg,0.52,0.45,0.54,1
14254_JanetGaynor_31_f.jpg,0.68,0.54,0.65,1
5815_ClarkGable_32_m.jpg,0.57,0.4,0.29,1
13962_DeborahKerr_23_f.jpg,0.59,0.36,0.57,1
12606_FrancesDee_41_f.jpg,0.52,0.44,0.07,1
4962_TimothyDalton_24_m.jpg,0.51,0.4,0.46,1
14287_JoanCrawford_67_f.jpg,0.55,0.39,0.27,1
4338_RalphMacchio_15_m.jpg,0.63,0.48,0.66,1
6924_BorisKarloff_54_m.jpg,0.37,0.31,0.18,0
6936_BorisKarloff_52_m.jpg,0.51,0.42,0.24,1
