Image,MS,Adj_MS,Emotion_Similarity,label,Transformed_Log_Combined_Score
5498_MichaelKeaton_46_m.jpg,0.61,0.5,0.14,1,0.32
13054_GeraldineChaplin_69_f.jpg,0.46,0.42,0.12,0,0.26
11215_MonicaVitti_69_f.jpg,0.45,0.43,0.14,0,0.29
5805_ClarkGable_35_m.jpg,0.56,0.42,0.36,1,0.52
9948_ElkeSommer_28_f.jpg,0.43,0.33,0.19,0,0.31
16459_Tyson_50_f.jpg,0.51,0.32,0.47,1,0.59
12561_AlikiBoug_33_f.jpg,0.47,0.33,0.39,0,0.51
4022_CharlieSheen_23_m.jpg,0.55,0.42,0.03,1,0.17
15290_DyanCannon_34_f.jpg,0.57,0.3,0.81,1,0.85
4292_KirkDouglas_39_m.jpg,0.59,0.46,0.44,1,0.61
7380_LyleTalbot_46_m.jpg,0.58,0.51,0.25,1,0.44
2620_JamesWoods_48_m.jpg,0.64,0.53,0.2,1,0.4
5397_JonFinch_28_m.jpg,0.54,0.41,0.41,1,0.56
16168_SidneyPoitier_70_m.jpg,0.54,0.5,0.0,1,0.15
12553_AlikiBoug_25_f.jpg,0.4,0.27,0.28,0,0.38
8855_ArnoldSchwarzenegger_65_m.jpg,0.55,0.49,0.28,1,0.46
2346_AbeVigoda_74_m.jpg,0.54,0.5,0.29,1,0.47
9960_ElkeSommer_42_f.jpg,0.49,0.43,0.56,0,0.69
10925_Arletty_63_f.jpg,0.62,0.57,0.19,1,0.4
6837_StevenSpielberg_35_m.jpg,0.56,0.32,0.14,1,0.27
620_Gorbachev_56_m.jpg,0.59,0.4,0.05,1,0.19
6589_LexBarker_42_m.jpg,0.53,0.42,0.42,1,0.57
7219_JosephCotten_46_m.jpg,0.57,0.51,0.38,1,0.56
15419_JanePowell_84_f.jpg,0.62,0.62,0.69,1,0.85
7259_KrisKristofferson_60_m.jpg,0.4,0.35,0.25,0,0.38
12655_IsabelleHuppert_35_f.jpg,0.33,0.27,0.23,0,0.32
6492_JohnnyCash_58_m.jpg,0.53,0.39,0.55,1,0.68
7385_LyleTalbot_54_m.jpg,0.63,0.55,0.38,1,0.58
5812_ClarkGable_43_m.jpg,0.64,0.46,0.29,1,0.47
11485_JulieAndrews_38_f.jpg,0.46,0.39,0.0,0,0.11
1791_TomHanks_54_m.jpg,0.31,0.26,0.31,0,0.4
11832_AnjelicaHuston_58_f.jpg,0.62,0.52,0.43,1,0.62
7475_PeterMarkRichman_41_m.jpg,0.6,0.53,0.1,1,0.28
10018_GoldieHawn_51_f.jpg,0.61,0.5,0.36,1,0.55
3892_TomasMilian_32_m.jpg,0.4,0.34,0.22,0,0.34
2748_LiamNeeson_35_m.jpg,0.56,0.47,0.18,1,0.35
6315_FernandoRey_54_m.jpg,0.41,0.35,0.31,0,0.44
10136_JoanCusack_22_f.jpg,0.49,0.37,0.18,0,0.32
8776_AlecGuinness_30_m.jpg,0.38,0.22,0.43,0,0.51
9122_MarlonBrando_26_m.jpg,0.46,0.27,0.2,0,0.31
4064_ClintWalker_41_m.jpg,0.54,0.48,0.19,1,0.36
1837_TomJones_28_m.jpg,0.42,0.32,0.27,0,0.39
1574_IanHolm_57_m.jpg,0.46,0.41,0.09,0,0.23
10033_HelenHunt_18_f.jpg,0.63,0.48,0.73,1,0.85
15350_ErinGray_43_f.jpg,0.6,0.5,0.19,1,0.38
8974_FredMacMurray_66_m.jpg,0.6,0.55,0.42,1,0.61
9161_PeterSellers_39_m.jpg,0.61,0.46,0.18,1,0.36
13226_RoyScheider_51_f.jpg,0.6,0.5,0.36,1,0.55
7124_GladysCooper_83_m.jpg,0.42,0.42,0.33,0,0.48
4126_GenaRowlands_30_m.jpg,0.47,0.37,0.07,0,0.19
6764_RockHudson_40_m.jpg,0.59,0.46,0.36,1,0.54
14005_GloriaSwanson_30_f.jpg,0.45,0.27,0.32,0,0.43
8978_FredMacMurray_74_m.jpg,0.59,0.56,0.12,1,0.31
245_TheodorakisMikis_83_m.jpg,0.57,0.46,0.17,1,0.34
2356_AbeVigoda_91_m.jpg,0.61,0.63,0.24,1,0.46
12839_MaryTylerMoore_77_f.jpg,0.56,0.53,0.78,1,0.89
8704_MurrayHamilton_51_m.jpg,0.41,0.35,0.08,0,0.19
15272_DyanCannon_63_f.jpg,0.61,0.47,0.8,1,0.9
191_JhonLenon_17_m.jpg,0.42,0.3,0.31,0,0.42
13929_BettyGrable_33_f.jpg,0.56,0.44,0.6,1,0.73
5270_JackNicolson_36_m.jpg,0.5,0.42,0.36,0,0.51
8114_LeslieNielsen_54_m.jpg,0.63,0.57,0.33,1,0.54
1562_IanHolm_40_m.jpg,0.48,0.44,0.09,0,0.24
1396_SartreJeanPaul_35_m.jpg,0.57,0.47,0.09,1,0.25
7234_JosephCotten_62_m.jpg,0.49,0.41,0.19,0,0.34
8435_WalterPidgeon_41_m.jpg,0.6,0.52,0.5,1,0.68
10787_OrnellaMuti_53_f.jpg,0.49,0.4,0.34,0,0.49
6679_PeterGraves_39_m.jpg,0.56,0.49,0.28,1,0.46
13146_JaneWyman_28_f.jpg,0.56,0.42,0.29,1,0.45
15174_ConnieBooth_65_f.jpg,0.56,0.5,0.09,1,0.26
8341_RichardCrenna_71_m.jpg,0.58,0.54,0.38,1,0.57
8292_RichardChamberlain_57_m.jpg,0.49,0.43,0.39,0,0.54
16429_Turner_54_f.jpg,0.43,0.37,0.47,0,0.59
10367_AnitaEkberg_75_f.jpg,0.42,0.39,0.11,0,0.24
62_Pele_55_m.jpg,0.58,0.41,0.16,1,0.32
5406_JonFinch_36_m.jpg,0.36,0.29,0.0,0,0.07
2990_WoodyAllen_45_m.jpg,0.61,0.53,0.1,1,0.28
13716_PatriciaNeal_20_f.jpg,0.51,0.4,0.03,1,0.16
8075_JohnForsythe_52_m.jpg,0.49,0.43,0.37,0,0.53
2768_LiamNeeson_58_m.jpg,0.59,0.51,0.32,1,0.51
4093_DickVanDyke_41_m.jpg,0.54,0.49,0.46,1,0.63
1978_JamesCaan_25_m.jpg,0.53,0.41,0.14,1,0.29
14574_JenniferJones_20_f.jpg,0.29,0.22,0.41,0,0.48
855_mahatmagandhi_71_m.jpg,0.49,0.39,0.19,0,0.34
12461_AnnaMassey_21_f.jpg,0.5,0.4,0.15,0,0.3
1916_EdwardFox_43_m.jpg,0.55,0.48,0.17,1,0.34
5731_TommyLeeJones_30_m.jpg,0.49,0.37,0.41,0,0.55
15339_ErinGray_29_f.jpg,0.56,0.43,0.19,1,0.35
13300_SigourneyWeaver_32_f.jpg,0.62,0.54,0.67,1,0.82
13820_VanessaRedgrave_56_f.jpg,0.55,0.48,0.38,1,0.55
10686_LuiseRainer_46_f.jpg,0.54,0.41,0.36,1,0.52
10917_Arletty_51_f.jpg,0.49,0.43,0.19,0,0.35
3476_LeslieCaron_76_m.jpg,0.56,0.51,0.36,1,0.54
4313_MichaelPalin_34_m.jpg,0.42,0.36,0.38,0,0.51
662_TonyBlair_54_m.jpg,0.62,0.47,0.26,1,0.44
158_PaulmcCartney_30_m.jpg,0.61,0.4,0.39,1,0.55
10675_LuiseRainer_25_f.jpg,0.52,0.38,0.22,1,0.37
239_TheodorakisMikis_27_m.jpg,0.44,0.31,0.25,0,0.37
915_TheodoreRoosevelt_18_m.jpg,0.51,0.35,0.21,1,0.35
6108_CaryGrant_55_m.jpg,0.33,0.22,0.38,0,0.46
11180_MonicaVitti_35_f.jpg,0.54,0.43,0.2,1,0.36
4683_JohnTravolta_37_m.jpg,0.62,0.43,0.48,1,0.64
5009_WarrenBeatty_57_m.jpg,0.41,0.33,0.32,0,0.44
9920_AliMacGraw_34_f.jpg,0.53,0.47,0.36,1,0.53
10909_Arletty_39_f.jpg,0.62,0.55,0.45,1,0.64
6011_JohnHuston_68_m.jpg,0.55,0.49,0.24,1,0.42
11770_TildaSwinton_41_f.jpg,0.67,0.53,0.16,1,0.36
2752_LiamNeeson_38_m.jpg,0.55,0.46,0.18,1,0.35
14172_EstherWilliams_33_f.jpg,0.68,0.51,0.88,1,0.97
787_akistsoxatzopoulos_74_m.jpg,0.64,0.37,0.23,1,0.39
13663_JuneAllyson_60_f.jpg,0.47,0.38,0.76,0,0.83
9116_MarlonBrando_49_m.jpg,0.36,0.27,0.5,0,0.58
4074_ClintWalker_60_m.jpg,0.49,0.46,0.25,0,0.42
13677_LilliPalmer_46_f.jpg,0.57,0.48,0.43,1,0.6
10481_DianneWiest_38_f.jpg,0.55,0.48,0.42,1,0.59
7853_ChristopherPlummer_29_m.jpg,0.53,0.41,0.35,1,0.51
2888_SamElliott_46_m.jpg,0.57,0.48,0.31,1,0.49
1712_EdHarris_54_m.jpg,0.63,0.52,0.26,1,0.46
15366_ErinGray_63_f.jpg,0.65,0.57,0.69,1,0.84
10926_Arletty_64_f.jpg,0.6,0.55,0.45,1,0.64
125_MickJagger_18_m.jpg,0.54,0.39,0.09,1,0.23
11381_ZsaZsaGabor_57_f.jpg,0.5,0.47,0.49,0,0.64
11021_EllenBurstyn_33_f.jpg,0.56,0.25,0.24,1,0.36
13857_AnneBancroft_24_f.jpg,0.47,0.29,0.53,0,0.63
7356_LouisJourdan_59_m.jpg,0.56,0.49,0.22,1,0.4
12389_UrsulaAndress_74_f.jpg,0.53,0.29,0.38,1,0.5
9929_AliMacGraw_48_f.jpg,0.59,0.51,0.36,1,0.55
14552_AudreyHepburn_37_f.jpg,0.52,0.37,0.29,1,0.44
8164_LorneGreene_71_m.jpg,0.64,0.59,0.29,1,0.5
2109_MelBrooks_57_m.jpg,0.56,0.52,0.1,1,0.28
8529_CharlieChaplin_30_m.jpg,0.47,0.36,0.3,0,0.44
1651_BobDylan_23_m.jpg,0.55,0.42,0.5,1,0.64
228_ElvisPresley_41_m.jpg,0.45,0.35,0.04,0,0.15
3906_TomasMilian_61_m.jpg,0.44,0.4,0.5,0,0.63
11773_TildaSwinton_44_f.jpg,0.72,0.56,0.16,1,0.37
14742_MarleneDietrich_63_f.jpg,0.54,0.49,0.18,1,0.36
29_EsteeLauder_57_f.jpg,0.6,0.48,0.44,1,0.61
4708_KostasVoutsas_32_m.jpg,0.48,0.35,0.17,0,0.3
13371_BetteDavis_48_f.jpg,0.54,0.38,0.39,1,0.54
8518_CharlesBronson_39_m.jpg,0.42,0.33,0.22,0,0.34
5790_BenGazzara_70_m.jpg,0.63,0.57,0.37,1,0.58
6159_DanaAndrews_66_m.jpg,0.59,0.54,0.39,1,0.58
13782_RitaHayworth_47_f.jpg,0.39,0.3,0.14,0,0.24
5449_MartinScorsese_55_m.jpg,0.5,0.37,0.13,0,0.27
13847_AnneBancroft_33_f.jpg,0.51,0.41,0.28,1,0.44
4224_HelmutBerger_35_m.jpg,0.41,0.35,0.46,0,0.57
1282_MarieCurie_28_f.jpg,0.57,0.43,0.29,1,0.46
7938_GilbertRoland_18_m.jpg,0.42,0.33,0.43,0,0.54
9226_RobertMitchum_57_m.jpg,0.52,0.41,0.5,1,0.64
499_motherTereza_72_f.jpg,0.59,0.43,0.3,1,0.47
12705_JanetLeigh_25_f.jpg,0.33,0.25,0.27,0,0.36
12239_IsabelleAdjani_41_f.jpg,0.54,0.43,0.42,1,0.58
8629_FrankSinatra_65_m.jpg,0.44,0.36,0.08,0,0.2
13615_JessicaTandy_48_f.jpg,0.49,0.45,0.25,0,0.41
15016_AnnMiller_31_f.jpg,0.5,0.43,0.17,0,0.33
601_QueenElizabet_21_f.jpg,0.57,0.24,0.52,1,0.61
14419_MaryPickford_25_f.jpg,0.3,0.2,0.36,0,0.43
15797_SarahDouglas_38_f.jpg,0.53,0.44,0.0,1,0.13
771_AdolfHitlerr_44_m.jpg,0.61,0.45,0.15,1,0.32
11789_ValerieHarper_33_f.jpg,0.25,0.21,0.04,0,0.08
6226_DirkBogarde_27_m.jpg,0.57,0.44,0.1,1,0.26
8839_ArnoldSchwarzenegger_47_m.jpg,0.27,0.22,0.35,0,0.42
344_Onasis_65_m.jpg,0.5,0.32,0.44,0,0.56
5086_AnthonyHopkins_39_m.jpg,0.54,0.43,0.11,1,0.26
12759_KathleenTurner_32_f.jpg,0.32,0.27,0.14,0,0.23
103_PaulAnka_30_m.jpg,0.61,0.45,0.32,1,0.5
7777_AlbertoSordi_69_m.jpg,0.45,0.41,0.07,0,0.2
6361_JamesArness_66_m.jpg,0.54,0.49,0.37,1,0.55
931_FranklinDRoosevelt_59_m.jpg,0.59,0.41,0.0,1,0.13
5950_JeanMarais_24_m.jpg,0.45,0.35,0.29,0,0.42
7319_LinoVentura_50_m.jpg,0.64,0.53,0.2,1,0.4
9858_KimNovak_29_f.jpg,0.34,0.26,0.22,0,0.31
10765_OrnellaMuti_29_f.jpg,0.37,0.28,0.1,0,0.19
10073_JaneBirkin_28_f.jpg,0.53,0.4,0.42,1,0.57
13429_DanielleDarrieux_56_f.jpg,0.38,0.34,0.41,0,0.52
9000_GeorgeCScott_60_m.jpg,0.42,0.32,0.08,0,0.18
2366_AlainDelon_40_m.jpg,0.6,0.42,0.32,1,0.49
9323_GeorgeMontgomery_45_m.jpg,0.4,0.32,0.43,0,0.54
15418_JanePowell_81_f.jpg,0.65,0.63,0.06,1,0.26
2081_JonVoight_67_m.jpg,0.6,0.53,0.18,1,0.37
2006_JamesCaan_56_m.jpg,0.42,0.36,0.07,0,0.18
14013_GreerGarson_43_f.jpg,0.58,0.46,0.38,1,0.55
161_WaltDisney_62_m.jpg,0.65,0.36,0.3,1,0.46
2410_BillMurray_51_m.jpg,0.59,0.49,0.25,1,0.44
3445_LeslieCaron_24_m.jpg,0.48,0.38,0.36,0,0.5
8742_RichardAttenborough_71_m.jpg,0.45,0.42,0.23,0,0.38
7210_JosephCotten_33_m.jpg,0.55,0.51,0.38,1,0.56
6289_ErrolFlynn_40_m.jpg,0.59,0.44,0.13,1,0.29
861_mahatmagandhi_75_m.jpg,0.48,0.4,0.33,0,0.48
9707_DorisDay_38_f.jpg,0.57,0.45,0.79,1,0.88
14517_AudreyHepburn_20_f.jpg,0.52,0.4,0.02,1,0.15
2173_Mparkoulis_62_m.jpg,0.35,0.29,0.43,0,0.52
8979_FredMacMurray_75_m.jpg,0.58,0.55,0.25,1,0.45
6386_JamesCagney_51_m.jpg,0.56,0.47,0.04,1,0.19
9366_GregoryPeck_75_m.jpg,0.52,0.32,0.24,1,0.37
15548_JulieBishop_60_f.jpg,0.43,0.38,0.23,0,0.37
11478_JulieAndrews_29_f.jpg,0.48,0.37,0.14,0,0.27
14471_PeggyAshcroft_72_f.jpg,0.51,0.43,0.15,1,0.3
478_JWMarriott_65_m.jpg,0.57,0.37,0.2,1,0.35
2041_JohnJames_49_m.jpg,0.6,0.49,0.04,1,0.2
9038_HumphreyBogard_37_m.jpg,0.53,0.35,0.48,1,0.61
4806_PierceBrosnan_51_m.jpg,0.63,0.51,0.39,1,0.58
10058_HelenHunt_45_f.jpg,0.62,0.49,0.73,1,0.85
16316_Davis_47_f.jpg,0.54,0.42,0.46,1,0.61
14057_JudyGarland_43_f.jpg,0.48,0.38,0.12,0,0.25
3343_JeffBridges_57_m.jpg,0.5,0.42,0.31,0,0.47
8870_CharltonHeaston_78_m.jpg,0.53,0.4,0.05,1,0.18
13871_AnneBancroft_35_f.jpg,0.39,0.23,0.0,0,0.06
3510_MarisaPavan_70_m.jpg,0.53,0.48,0.5,1,0.66
10346_AnitaEkberg_31_f.jpg,0.49,0.42,0.22,0,0.38
12112_EvaMarieSaint_66_f.jpg,0.61,0.58,0.63,1,0.8
15463_JeanetteMacDonald_27_f.jpg,0.35,0.27,0.1,0,0.18
12460_AnnaMassey_20_f.jpg,0.49,0.39,0.15,0,0.29
14413_MaryPickford_27_f.jpg,0.54,0.35,0.06,1,0.18
14290_JoanCrawford_32_f.jpg,0.52,0.35,0.27,1,0.41
6608_LouCostello_41_m.jpg,0.62,0.49,0.33,1,0.52
10059_HelenHunt_47_f.jpg,0.67,0.53,0.73,1,0.87
1573_IanHolm_55_m.jpg,0.28,0.25,0.09,0,0.16
9209_RobertMitchum_48_m.jpg,0.47,0.38,0.5,0,0.62
7930_GeorgePeppard_38_m.jpg,0.54,0.36,0.06,1,0.19
8318_RichardCrenna_44_m.jpg,0.63,0.53,0.38,1,0.58
7236_JosephCotten_66_m.jpg,0.59,0.51,0.19,1,0.38
7697_UgoTognazzi_54_m.jpg,0.47,0.4,0.14,0,0.28
3289_IanMcKellen_59_m.jpg,0.58,0.45,0.06,1,0.21
12786_MargaretOBrien_14_f.jpg,0.52,0.4,0.5,1,0.64
9002_GeorgeCScott_66_m.jpg,0.56,0.43,0.08,1,0.23
3141_DannyDeVito_42_m.jpg,0.56,0.48,0.35,1,0.53
6873_YvesMontand_23_m.jpg,0.51,0.4,0.16,1,0.31
16066_WillSmith_32_m.jpg,0.4,0.31,0.76,0,0.8
3184_DerekJacobi_64_m.jpg,0.54,0.48,0.0,1,0.14
16267_campbell_32_f.jpg,0.56,0.41,0.24,1,0.4
3694_RingoStarr_34_m.jpg,0.39,0.33,0.09,0,0.2
3718_RogerAllam_30_m.jpg,0.51,0.39,0.07,1,0.2
2131_MelBrooks_87_m.jpg,0.6,0.61,0.1,1,0.3
2301_SamNeill_41_m.jpg,0.45,0.38,0.09,0,0.22
3321_JeffBridges_19_m.jpg,0.52,0.4,0.31,1,0.46
4264_KevinCostner_32_m.jpg,0.63,0.52,0.44,1,0.63
3269_IanMcKellen_38_m.jpg,0.51,0.44,0.19,1,0.35
14961_AmandaBlake_37_f.jpg,0.49,0.39,0.32,0,0.47
13458_GingerRogers_20_f.jpg,0.49,0.38,0.43,0,0.57
2004_JamesCaan_51_m.jpg,0.51,0.44,0.14,1,0.3
11265_ShirleyJones_67_f.jpg,0.61,0.54,0.88,1,0.97
11072_JeanneMoreau_69_f.jpg,0.42,0.39,0.26,0,0.4
11500_JulieAndrews_33_f.jpg,0.5,0.25,0.14,0,0.24
4214_HelmutBerger_24_m.jpg,0.49,0.38,0.14,0,0.28
3450_LeslieCaron_32_m.jpg,0.45,0.42,0.13,0,0.27
9857_KimNovak_28_f.jpg,0.53,0.4,0.22,1,0.37
5847_HerbertLom_37_m.jpg,0.39,0.36,0.48,0,0.59
7249_KrisKristofferson_41_m.jpg,0.43,0.38,0.32,0,0.46
10044_HelenHunt_32_f.jpg,0.7,0.55,0.73,1,0.87
14881_BernadetteLafont_46_f.jpg,0.44,0.37,0.26,0,0.4
663_TonyBlair_52_m.jpg,0.58,0.43,0.52,1,0.67
6014_JohnHuston_70_m.jpg,0.58,0.52,0.24,1,0.43
7519_RichardBoone_53_m.jpg,0.54,0.46,0.14,1,0.3
12067_ElsaMartinelli_37_f.jpg,0.48,0.42,0.43,0,0.58
7001_ChristopherWalken_38_m.jpg,0.49,0.41,0.35,0,0.5
14675_ClaudetteColbert_39_f.jpg,0.63,0.5,0.23,1,0.42
11756_SusanSarandon_64_f.jpg,0.59,0.52,0.43,1,0.61
1307_RitaLeviMontalcini_32_f.jpg,0.59,0.36,0.79,1,0.86
7619_TellySavalas_46_m.jpg,0.57,0.48,0.48,1,0.65
4013_BurtReynolds_72_m.jpg,0.56,0.5,0.28,1,0.46
4519_DustinHoffman_76_m.jpg,0.46,0.16,0.12,0,0.19
12649_IsabelleHuppert_27_f.jpg,0.47,0.35,0.0,0,0.1
16317_Davis_49_f.jpg,0.53,0.41,0.08,1,0.22
13736_PatriciaNeal_47_f.jpg,0.63,0.53,0.65,1,0.8
11122_JuneLockhart_35_f.jpg,0.56,0.52,0.72,1,0.84
10441_BetteMidler_29_f.jpg,0.6,0.46,0.75,1,0.86
11616_MargeChampion_88_f.jpg,0.59,0.58,0.82,1,0.93
13367_BetteDavis_77_f.jpg,0.58,0.51,0.14,1,0.32
13724_PatriciaNeal_34_f.jpg,0.55,0.47,0.65,1,0.78
13185_MichellePfeiffer_22_f.jpg,0.25,0.19,0.14,0,0.19
13241_ShirleyMacLaine_20_f.jpg,0.33,0.25,0.3,0,0.39
15029_AnnMiller_57_f.jpg,0.6,0.52,0.65,1,0.8
8838_ArnoldSchwarzenegger_47_m.jpg,0.52,0.43,0.35,1,0.51
4631_JamesGarner_74_m.jpg,0.47,0.39,0.26,0,0.41
6059_WilliamShatner_24_m.jpg,0.42,0.34,0.09,0,0.2
6681_PeterGraves_41_m.jpg,0.56,0.49,0.03,1,0.19
13888_AnnieGirardot_40_f.jpg,0.41,0.36,0.49,0,0.6
11896_BeaArthur_53_f.jpg,0.54,0.48,0.26,1,0.44
7382_LyleTalbot_49_m.jpg,0.57,0.5,0.09,1,0.26
3849_SteveKanaly_40_m.jpg,0.53,0.44,0.37,1,0.53
7263_KrisKristofferson_68_m.jpg,0.54,0.48,0.32,1,0.5
12394_UrsulaAndress_36_f.jpg,0.62,0.43,0.38,1,0.55
9289_BurtLancaster_38_m.jpg,0.61,0.44,0.42,1,0.59
15532_JulieBishop_29_f.jpg,0.57,0.43,0.52,1,0.67
11493_JulieAndrews_72_f.jpg,0.55,0.47,0.55,1,0.7
2485_ClaudeRich_70_m.jpg,0.39,0.36,0.13,0,0.25
2941_ScottGlenn_61_m.jpg,0.6,0.53,0.23,1,0.43
12827_MaryTylerMoore_41_f.jpg,0.6,0.52,0.78,1,0.89
2900_SamElliott_60_m.jpg,0.42,0.36,0.18,0,0.31
1476_CarlMarx_50_m.jpg,0.68,0.52,0.17,1,0.37
10230_KathyBates_48_f.jpg,0.51,0.42,0.33,1,0.49
7640_TonyCurtis_17_m.jpg,0.54,0.44,0.48,1,0.63
8124_LeslieNielsen_82_m.jpg,0.47,0.36,0.29,0,0.43
3813_StacyKeach_46_m.jpg,0.56,0.48,0.39,1,0.56
303_MichaelBloomberg_69_m.jpg,0.62,0.42,0.61,1,0.74
7189_JohnWayne_45_m.jpg,0.57,0.44,0.25,1,0.42
6115_CaryGrant_34_m.jpg,0.52,0.32,0.06,1,0.17
5161_BobHope_54_m.jpg,0.63,0.56,0.42,1,0.62
5819_FrancesDee_25_m.jpg,0.53,0.35,0.3,1,0.44
16335_Dee_81_f.jpg,0.53,0.36,0.29,1,0.44
6914_BorisKarloff_40_m.jpg,0.47,0.42,0.24,0,0.39
1765_TomHanks_31_m.jpg,0.29,0.24,0.31,0,0.39
6639_MelFerrer_58_m.jpg,0.54,0.49,0.54,1,0.69
7765_AlbertoSordi_48_m.jpg,0.52,0.44,0.29,1,0.45
8515_CharlesBronson_38_m.jpg,0.46,0.35,0.06,0,0.17
15696_KathrynGrayson_75_f.jpg,0.56,0.52,0.53,1,0.7
8479_WilliamHolden_49_m.jpg,0.47,0.38,0.21,0,0.35
1961_JamesBest_64_m.jpg,0.49,0.46,0.6,0,0.73
6186_DenzelWashington_48_m.jpg,0.61,0.46,0.06,1,0.22
14452_PeggyAshcroft_30_f.jpg,0.57,0.44,0.33,1,0.5
10759_OrnellaMuti_23_f.jpg,0.5,0.38,0.34,0,0.49
1907_EdwardFox_33_m.jpg,0.51,0.45,0.17,1,0.33
2755_LiamNeeson_41_m.jpg,0.55,0.46,0.07,1,0.23
1341_Soljenitsyne_56_m.jpg,0.57,0.42,0.23,1,0.39
7665_TonyCurtis_86_m.jpg,0.47,0.42,0.0,0,0.12
1115_GregorMendel_30_m.jpg,0.7,0.48,0.57,1,0.73
3758_RutgerHauer_37_m.jpg,0.51,0.42,0.36,1,0.52
15504_JeanetteMacDonald_45_f.jpg,0.57,0.45,0.6,1,0.74
759_WEBDuBois_16_m.jpg,0.33,0.25,0.67,0,0.71
5832_FrancesDee_70_m.jpg,0.38,0.34,0.12,0,0.23
1863_TomJones_70_m.jpg,0.56,0.38,0.35,1,0.5
7511_RichardBoone_43_m.jpg,0.49,0.4,0.14,0,0.28
8584_DavidCarradine_35_m.jpg,0.53,0.47,0.17,1,0.34
549_angelamerkel_19_f.jpg,0.3,0.16,0.22,0,0.28
4104_DickVanDyke_51_m.jpg,0.47,0.43,0.46,0,0.6
13962_DeborahKerr_23_f.jpg,0.59,0.36,0.57,1,0.69
13137_JaneRussell_86_f.jpg,0.61,0.61,0.23,1,0.45
8499_AlejandroRey_39_m.jpg,0.58,0.46,0.22,1,0.4
9697_MegRyan_51_f.jpg,0.49,0.4,0.18,0,0.33
1118_FaradayMichael_55_m.jpg,0.62,0.42,0.62,1,0.75
8009_GiulianoGemma_66_m.jpg,0.5,0.44,0.25,0,0.41
11465_JuliaRoberts_34_f.jpg,0.66,0.5,0.42,1,0.61
14654_BarbaraStanwyck_57_f.jpg,0.57,0.48,0.18,1,0.36
4947_StevenBerkoff_69_m.jpg,0.62,0.54,0.23,1,0.43
7184_JohnWayne_34_m.jpg,0.49,0.42,0.38,0,0.53
2559_GaryOldman_42_m.jpg,0.54,0.43,0.2,1,0.36
8053_HorstBuchholz_44_m.jpg,0.57,0.45,0.19,1,0.36
7073_FessParker_46_m.jpg,0.54,0.47,0.11,1,0.27
9627_AlexandrakisAlekos_45_m.jpg,0.54,0.38,0.19,1,0.34
834_HarrySTruman_20_m.jpg,0.42,0.25,0.0,0,0.07
2213_NickNolte_64_m.jpg,0.55,0.49,0.1,1,0.27
15074_BettyGarrett_79_f.jpg,0.66,0.62,0.85,1,0.97
9151_MichaelSarrazin_64_m.jpg,0.53,0.48,0.42,1,0.59
6551_LeeJCobb_35_m.jpg,0.49,0.42,0.24,0,0.4
3799_StacyKeach_29_m.jpg,0.53,0.41,0.39,1,0.54
13570_IreneDunne_54_f.jpg,0.59,0.51,0.2,1,0.39
1735_TimCurry_42_m.jpg,0.46,0.39,0.14,0,0.28
3731_RogerAllam_45_m.jpg,0.56,0.47,0.43,1,0.6
10841_RaquelWelch_49_f.jpg,0.52,0.43,0.26,1,0.42
12731_JanetLeigh_77_f.jpg,0.53,0.5,0.33,1,0.51
4150_GenaRowlands_66_m.jpg,0.59,0.54,0.24,1,0.44
7102_GladysCooper_22_m.jpg,0.49,0.32,0.47,0,0.59
6504_JohnnyCash_48_m.jpg,0.4,0.32,0.55,0,0.64
13500_GladysCooper_42_f.jpg,0.59,0.47,0.33,1,0.51
9137_MichaelSarrazin_36_m.jpg,0.55,0.46,0.42,1,0.59
11921_CatherineSpaak_16_f.jpg,0.4,0.31,0.5,0,0.6
15784_SarahDouglas_24_f.jpg,0.35,0.27,0.23,0,0.33
10980_DonnaDouglas_38_f.jpg,0.56,0.47,0.75,1,0.85
13427_DanielleDarrieux_50_f.jpg,0.43,0.39,0.33,0,0.47
9792_JaneAsher_9_f.jpg,0.48,0.38,0.12,0,0.25
9114_MarlonBrando_40_m.jpg,0.5,0.38,0.5,0,0.63
3836_SteveKanaly_26_m.jpg,0.43,0.33,0.22,0,0.34
14715_MarleneDietrich_31_f.jpg,0.61,0.54,0.45,1,0.64
6690_PeterGraves_61_m.jpg,0.53,0.44,0.28,1,0.45
16410_Ross_21_f.jpg,0.54,0.3,0.53,1,0.64
230_TheodorakisMikis_18_m.jpg,0.53,0.43,0.21,1,0.37
7909_GeorgePeppard_33_m.jpg,0.52,0.44,0.06,1,0.2
16150_SidneyPoitier_27_m.jpg,0.55,0.45,0.25,1,0.42
11116_JuneLockhart_21_f.jpg,0.52,0.42,0.17,1,0.33
11833_AnjelicaHuston_59_f.jpg,0.61,0.51,0.43,1,0.61
11040_EmmaThompson_49_f.jpg,0.36,0.29,0.37,0,0.47
8532_CharlieChaplin_42_m.jpg,0.5,0.37,0.2,0,0.34
14525_AudreyHepburn_52_f.jpg,0.58,0.35,0.44,1,0.58
9743_DorisDay_78_f.jpg,0.29,0.26,0.79,0,0.79
4792_PierceBrosnan_36_m.jpg,0.46,0.39,0.06,0,0.18
139_PaulmcCartney_40_m.jpg,0.65,0.45,0.39,1,0.57
11247_ShirleyJones_27_f.jpg,0.61,0.48,0.88,1,0.95
8836_ArnoldSchwarzenegger_44_m.jpg,0.56,0.47,0.35,1,0.52
