Image,label,SDD_FIQA,Match_Score,Adj_MS,Emotion_Similarity,Label,Combined_Score,U3FQ
8899_ChristopherEccleston_43_m.jpg,1,0.47,0.57,0.45,0.15,1,0.31,0.37
6691_PeterGraves_66_m.jpg,1,0.55,0.51,0.44,0.15,1,0.3,0.29
2933_ScottGlenn_52_m.jpg,0,0.28,0.49,0.42,0.05,0,0.17,0.44
2533_DonJohnson_61_m.jpg,1,0.5,0.57,0.49,0.63,1,0.78,0.55
12155_FrancescaAnnis_60_f.jpg,0,0.25,0.43,0.37,0.06,0,0.16,0.32
2459_ClaudeRich_33_m.jpg,0,0.35,0.48,0.44,0.13,0,0.27,0.7
10003_GoldieHawn_24_f.jpg,0,0.46,0.5,0.38,0.36,0,0.51,0.36
9837_JudyDavis_52_f.jpg,1,0.64,0.57,0.42,0.31,1,0.47,0.52
7232_JosephCotten_59_m.jpg,0,0.39,0.45,0.37,0.19,0,0.32,0.34
16338_Dee_85_f.jpg,1,0.45,0.55,0.34,0.29,1,0.43,0.31
3099_ChuckNorris_32_m.jpg,0,0.4,0.34,0.31,0.43,0,0.53,0.38
2167_Mparkoulis_30_m.jpg,1,0.32,0.54,0.42,0.43,1,0.59,0.34
12235_IsabelleAdjani_33_f.jpg,1,0.3,0.55,0.44,0.06,1,0.19,0.29
8825_ArnoldSchwarzenegger_32_m.jpg,1,0.3,0.51,0.44,0.1,1,0.24,0.25
11131_JuneLockhart_56_f.jpg,0,0.49,0.22,0.21,0.03,0,0.04,0.72
7282_LeifErickson_35_m.jpg,1,0.43,0.54,0.46,0.13,1,0.28,0.35
3406_JohnLithgow_68_m.jpg,1,0.54,0.6,0.53,0.44,1,0.63,0.6
396_SteveJobsb_55_m.jpg,1,0.6,0.53,0.28,0.38,1,0.5,0.52
11492_JulieAndrews_71_f.jpg,1,0.6,0.55,0.47,0.55,1,0.71,0.54
13527_HelenHayes_30_f.jpg,0,0.39,0.49,0.36,0.28,0,0.42,0.52
3079_BruceWillis_38_m.jpg,1,0.46,0.53,0.43,0.13,1,0.27,0.34
8935_ErnestBorgnine_80_m.jpg,1,0.49,0.56,0.56,0.22,1,0.41,0.35
10471_BetteMidler_54_f.jpg,1,0.47,0.6,0.45,0.75,1,0.87,0.41
7935_GeorgePeppard_43_m.jpg,0,0.5,0.48,0.34,0.32,0,0.45,0.33
10341_AnitaEkberg_27_f.jpg,0,0.39,0.43,0.33,0.22,0,0.34,0.43
12820_MaryTylerMoore_35_f.jpg,1,0.57,0.54,0.46,0.78,1,0.89,0.51
6962_CharlesBoyer_45_m.jpg,1,0.37,0.52,0.45,0.18,1,0.34,0.33
15740_MaryTamm_36_f.jpg,0,0.27,0.47,0.37,0.42,0,0.56,0.36
8590_DavidCarradine_43_m.jpg,1,0.3,0.62,0.54,0.23,1,0.43,0.33
13605_JeanPeters_59_f.jpg,1,0.51,0.58,0.5,0.45,1,0.63,0.55
418_LelandStanford_26_m.jpg,0,0.41,0.45,0.23,0.2,0,0.29,0.41
5095_AnthonyHopkins_70_m.jpg,1,0.61,0.6,0.49,0.18,1,0.36,0.39
5408_JonFinch_38_m.jpg,0,0.4,0.5,0.4,0.36,0,0.51,0.34
12984_ClaudiaCardinale_30_f.jpg,0,0.35,0.49,0.37,0.17,0,0.3,0.36
8146_LorneGreene_49_m.jpg,1,0.49,0.66,0.56,0.46,1,0.67,0.31
16485_SerenaWilliams_32_f.jpg,1,0.34,0.58,0.43,0.26,1,0.43,0.49
15684_KathrynGrayson_46_f.jpg,0,0.46,0.43,0.37,0.06,0,0.16,0.4
12494_AnneBaxter_22_f.jpg,1,0.52,0.51,0.39,0.4,1,0.55,0.6
1915_EdwardFox_42_m.jpg,1,0.47,0.55,0.48,0.28,1,0.46,0.35
6212_DickieMoore_21_m.jpg,0,0.37,0.49,0.3,0.38,0,0.5,0.39
14598_JenniferJones_35_f.jpg,1,0.4,0.56,0.41,0.41,1,0.57,0.38
1233_RobertOppenheimer_40_m.jpg,1,0.37,0.64,0.48,0.5,1,0.68,0.4
12453_AngieDickinson_57_f.jpg,1,0.34,0.55,0.44,0.68,1,0.81,0.65
10828_RaquelWelch_26_f.jpg,1,0.4,0.54,0.41,0.26,1,0.42,0.33
14473_PeggyAshcroft_74_f.jpg,0,0.26,0.39,0.34,0.23,0,0.35,0.26
3542_MartinSheen_62_m.jpg,1,0.42,0.58,0.51,0.13,1,0.3,0.52
6526_KlausKinski_37_m.jpg,1,0.4,0.51,0.42,0.14,1,0.28,0.32
3401_JohnLithgow_63_m.jpg,1,0.54,0.63,0.54,0.44,1,0.64,0.33
14877_BernadetteLafont_42_f.jpg,0,0.38,0.46,0.38,0.26,0,0.4,0.64
11240_PiaLindstrom_73_f.jpg,1,0.61,0.66,0.62,0.8,1,0.96,0.58
14112_SusannahYork_22_f.jpg,1,0.39,0.53,0.41,0.5,1,0.65,0.5
3167_DerekJacobi_38_m.jpg,0,0.39,0.38,0.34,0.09,0,0.18,0.36
4870_RogerMoore_67_m.jpg,1,0.62,0.56,0.45,0.25,1,0.42,0.46
10781_OrnellaMuti_46_f.jpg,0,0.36,0.32,0.25,0.37,0,0.45,0.28
5627_PeterFalk_81_m.jpg,0,0.46,0.5,0.5,0.27,0,0.45,0.43
13661_JuneAllyson_27_f.jpg,1,0.43,0.58,0.35,0.07,1,0.19,0.39
9418_Thanasisveggos_37_m.jpg,0,0.31,0.49,0.35,0.06,0,0.16,0.32
6574_LexBarker_27_m.jpg,1,0.51,0.56,0.42,0.17,1,0.32,0.41
8831_ArnoldSchwarzenegger_39_m.jpg,1,0.6,0.58,0.49,0.1,1,0.26,0.44
15349_ErinGray_41_f.jpg,1,0.56,0.66,0.55,0.69,1,0.86,0.63
7712_VincentPrice_30_m.jpg,1,0.43,0.57,0.44,0.09,1,0.23,0.35
4402_RobertPowell_24_m.jpg,0,0.37,0.44,0.33,0.27,0,0.39,0.31
5093_AnthonyHopkins_66_m.jpg,0,0.5,0.47,0.38,0.36,0,0.5,0.34
13714_NormaShearer_26_f.jpg,1,0.5,0.62,0.43,0.38,1,0.55,0.68
6903_YvesMontand_62_m.jpg,1,0.43,0.58,0.5,0.05,1,0.2,0.46
10444_BetteMidler_43_f.jpg,0,0.33,0.49,0.38,0.06,0,0.17,0.36
14928_MerkouriMelina_72_f.jpg,1,0.61,0.55,0.33,0.06,1,0.16,0.47
1474_RabindranathTagore_67_m.jpg,1,0.37,0.52,0.41,0.46,1,0.61,0.32
8547_CharlieChaplin_25_m.jpg,0,0.44,0.48,0.28,0.2,0,0.31,0.31
11396_ZsaZsaGabor_94_f.jpg,0,0.48,0.42,0.45,0.49,0,0.64,0.48
5224_DavidMcCallum_32_m.jpg,0,0.34,0.5,0.46,0.07,0,0.21,0.39
14353_KristinScottThomas_54_f.jpg,1,0.49,0.65,0.54,0.07,1,0.24,0.93
13136_JaneRussell_85_f.jpg,0,0.5,0.37,0.37,0.03,0,0.11,0.27
9077_JeanClaudeVanDamme_48_m.jpg,1,0.29,0.52,0.41,0.24,1,0.39,0.34
16456_Tyson_46_f.jpg,1,0.49,0.51,0.31,0.13,1,0.24,0.39
7796_AndyGriffith_43_m.jpg,1,0.39,0.57,0.51,0.36,1,0.55,0.29
2098_MelBrooks_41_m.jpg,1,0.32,0.56,0.54,0.03,1,0.18,0.34
1733_TimCurry_37_m.jpg,1,0.41,0.55,0.48,0.36,1,0.54,0.31
10994_EllenBurstyn_38_f.jpg,1,0.53,0.55,0.49,0.21,1,0.38,0.51
15778_PamelaSueMartin_54_f.jpg,1,0.45,0.56,0.46,0.43,1,0.6,0.76
4887_RomanPolanski_35_m.jpg,1,0.33,0.56,0.48,0.12,1,0.28,0.41
11957_AngelaLansbury_32_f.jpg,1,0.43,0.55,0.51,0.5,1,0.68,0.82
1778_TomHanks_43_m.jpg,1,0.39,0.57,0.46,0.06,1,0.2,0.36
2945_ScottGlenn_66_m.jpg,1,0.37,0.58,0.52,0.23,1,0.42,0.48
455_BerryGordy_43_m.jpg,1,0.43,0.6,0.44,0.11,1,0.26,0.34
1988_JamesCaan_32_m.jpg,1,0.56,0.52,0.44,0.31,1,0.47,0.47
12816_MaryTylerMoore_32_f.jpg,1,0.54,0.61,0.53,0.11,1,0.29,0.51
8030_HenryFonda_72_m.jpg,1,0.33,0.53,0.47,0.5,1,0.66,0.4
1256_AlexanderGrahamBell_74_m.jpg,0,0.32,0.45,0.27,0.14,0,0.23,0.35
4215_HelmutBerger_25_m.jpg,0,0.43,0.43,0.33,0.46,0,0.58,0.47
9482_MaximilianShell_53_m.jpg,1,0.36,0.52,0.46,0.12,1,0.27,0.32
13652_JuneAllyson_43_f.jpg,0,0.41,0.47,0.38,0.07,0,0.18,0.35
2540_GaryOldman_26_m.jpg,1,0.55,0.54,0.41,0.11,1,0.25,0.56
11967_AngelaLansbury_53_f.jpg,0,0.47,0.38,0.33,0.1,0,0.19,0.25
12910_BarbraStreisand_29_f.jpg,1,0.45,0.56,0.43,0.45,1,0.61,0.38
10826_RaquelWelch_24_f.jpg,0,0.36,0.45,0.35,0.56,0,0.67,0.47
9617_KostasXatzixristos_38_m.jpg,0,0.36,0.4,0.31,0.08,0,0.16,0.29
11911_BeaArthur_74_f.jpg,1,0.43,0.54,0.51,0.41,1,0.59,0.41
980_Einstain_74_m.jpg,1,0.46,0.58,0.39,0.55,1,0.69,0.37
794_akistsoxatzopoulos_25_m.jpg,0,0.32,0.36,0.22,0.23,0,0.31,0.29
722_RonaldReagan_29_m.jpg,1,0.49,0.59,0.45,0.6,1,0.75,0.54
2579_GeneWilder_38_m.jpg,1,0.37,0.6,0.53,0.17,1,0.36,0.46
7682_UgoTognazzi_42_m.jpg,1,0.65,0.51,0.43,0.39,1,0.55,0.48
8909_ErnestBorgnine_38_m.jpg,1,0.46,0.51,0.49,0.17,1,0.33,0.37
496_motherTereza_15_f.jpg,0,0.39,0.41,0.22,0.13,0,0.2,0.5
2444_ChevyChase_66_m.jpg,1,0.37,0.63,0.48,0.03,1,0.18,0.29
928_FranklinDRoosevelt_47_m.jpg,1,0.44,0.61,0.47,0.37,1,0.55,0.47
7704_UgoTognazzi_64_m.jpg,0,0.54,0.47,0.43,0.14,0,0.28,0.41
12489_AnneBaxter_20_f.jpg,1,0.25,0.52,0.4,0.4,1,0.55,0.28
4274_KevinCostner_45_m.jpg,1,0.63,0.65,0.54,0.44,1,0.64,0.52
8501_AlejandroRey_44_m.jpg,1,0.35,0.58,0.46,0.22,1,0.39,0.28
16063_WillSmith_29_m.jpg,1,0.27,0.62,0.46,0.76,1,0.89,0.47
896_AndreasPapantreou_73_m.jpg,1,0.39,0.53,0.42,0.0,1,0.11,0.31
11603_MargeChampion_36_f.jpg,1,0.21,0.59,0.52,0.12,1,0.29,0.31
13866_AnneBancroft_68_f.jpg,0,0.53,0.41,0.34,0.53,0,0.64,0.43
8894_ChristopherEccleston_37_m.jpg,1,0.5,0.54,0.43,0.58,1,0.72,0.29
15640_KatharineRoss_38_f.jpg,0,0.36,0.46,0.38,0.24,0,0.38,0.72
6959_CharlesBoyer_41_m.jpg,0,0.33,0.48,0.42,0.18,0,0.32,0.49
13949_DeborahKerr_61_f.jpg,0,0.26,0.49,0.29,0.57,0,0.67,0.43
2150_MelGibson_39_m.jpg,1,0.47,0.6,0.48,0.06,1,0.21,0.33
10074_JaneBirkin_29_f.jpg,0,0.43,0.48,0.37,0.08,0,0.19,0.61
13711_NormaShearer_28_f.jpg,1,0.37,0.59,0.42,0.42,1,0.58,0.5
7864_ChristopherPlummer_39_m.jpg,1,0.44,0.57,0.49,0.35,1,0.53,0.37
2419_BillMurray_61_m.jpg,1,0.43,0.65,0.56,0.19,1,0.39,0.4
10626_LindaEvans_53_f.jpg,0,0.3,0.46,0.39,0.48,0,0.62,0.43
3695_RingoStarr_35_m.jpg,1,0.37,0.55,0.47,0.54,1,0.7,0.62
3031_AlanRickman_65_m.jpg,1,0.58,0.62,0.54,0.41,1,0.61,0.43
6570_LeeJCobb_60_m.jpg,1,0.45,0.56,0.48,0.4,1,0.58,0.31
14076_JudyHolliday_27_f.jpg,0,0.53,0.35,0.25,0.0,0,0.04,0.43
15195_CydCharisse_60_f.jpg,0,0.42,0.48,0.45,0.57,0,0.71,0.62
2452_ChevyChase_57_m.jpg,1,0.51,0.67,0.52,0.3,1,0.5,0.34
68_Pele_12_m.jpg,1,0.42,0.52,0.25,0.44,1,0.55,0.43
15947_MartinLutherKing_35_m.jpg,1,0.18,0.53,0.39,0.1,1,0.23,0.35
9955_ElkeSommer_37_f.jpg,1,0.36,0.55,0.48,0.56,1,0.72,0.58
4340_RalphMacchio_17_m.jpg,1,0.4,0.56,0.43,0.66,1,0.79,0.75
3239_GeneHackman_48_m.jpg,1,0.67,0.65,0.49,0.36,1,0.55,0.62
13219_RoyScheider_43_f.jpg,0,0.4,0.46,0.4,0.13,0,0.26,0.33
8844_ArnoldSchwarzenegger_54_m.jpg,1,0.44,0.62,0.51,0.35,1,0.54,0.33
12402_UrsulaAndress_43_f.jpg,1,0.38,0.57,0.41,0.38,1,0.54,0.46
15057_BettyGarrett_53_f.jpg,1,0.39,0.67,0.63,0.85,1,1.0,0.37
9214_RobertMitchum_45_m.jpg,1,0.32,0.61,0.5,0.5,1,0.68,0.3
10401_AnnMargret_73_f.jpg,0,0.32,0.39,0.37,0.39,0,0.52,0.36
3185_DerekJacobi_66_m.jpg,1,0.51,0.51,0.46,0.09,1,0.23,0.27
3885_TomasMilian_25_m.jpg,0,0.39,0.37,0.29,0.5,0,0.59,0.43
11222_PiaLindstrom_34_f.jpg,0,0.41,0.33,0.29,0.8,0,0.83,0.72
10192_JulieAdams_25_f.jpg,0,0.52,0.3,0.24,0.08,0,0.13,0.46
12256_JoanneWoodward_27_f.jpg,1,0.44,0.57,0.43,0.24,1,0.4,0.48
15236_DebraPaget_35_f.jpg,1,0.39,0.6,0.49,0.44,1,0.62,0.67
11322_TanyaRoberts_52_f.jpg,1,0.46,0.59,0.48,0.35,1,0.53,0.44
11644_MaureenOHara_78_f.jpg,1,0.47,0.54,0.44,0.52,1,0.67,0.53
9412_Thanasisveggos_49_m.jpg,1,0.44,0.55,0.39,0.38,1,0.53,0.37
16180_SidneyPoitier_89_m.jpg,1,0.45,0.51,0.52,0.17,1,0.34,0.56
3296_JackColeman_28_m.jpg,1,0.39,0.64,0.48,0.48,1,0.66,0.54
15139_CatherineSchell_66_f.jpg,0,0.49,0.47,0.42,0.17,0,0.31,0.44
6243_DirkBogarde_40_m.jpg,1,0.43,0.6,0.5,0.12,1,0.29,0.34
7470_PeterMarkRichman_34_m.jpg,1,0.41,0.61,0.55,0.3,1,0.5,0.66
5183_CharlesGrodin_39_m.jpg,1,0.37,0.55,0.5,0.08,1,0.24,0.4
1743_TimCurry_52_m.jpg,1,0.43,0.61,0.51,0.28,1,0.47,0.41
299_MichaelBloomberg_71_m.jpg,0,0.5,0.5,0.33,0.61,0,0.72,0.32
11982_AngelaLansbury_75_f.jpg,1,0.44,0.52,0.48,0.5,1,0.67,0.3
15168_ConnieBooth_56_f.jpg,0,0.41,0.26,0.23,0.09,0,0.13,0.39
4508_CarlosSantana_43_m.jpg,0,0.46,0.42,0.3,0.0,0,0.06,0.35
1948_JamesBest_35_m.jpg,0,0.4,0.44,0.41,0.6,0,0.72,0.59
528_angelamerkel_58_f.jpg,1,0.56,0.6,0.34,0.22,1,0.36,0.28
2119_MelBrooks_75_m.jpg,0,0.35,0.48,0.45,0.45,0,0.61,0.5
7313_LinoVentura_44_m.jpg,1,0.58,0.62,0.52,0.2,1,0.39,0.32
4489_CarlosSantana_22_m.jpg,0,0.33,0.41,0.32,0.16,0,0.26,0.36
4665_JeffGoldblum_55_m.jpg,1,0.46,0.59,0.49,0.27,1,0.45,0.56
714_ElVenizelos_68_m.jpg,1,0.31,0.51,0.46,0.33,1,0.5,0.57
9987_GlennClose_42_f.jpg,1,0.51,0.75,0.6,0.52,1,0.74,0.9
10676_LuiseRainer_26_f.jpg,1,0.33,0.51,0.36,0.36,1,0.5,0.48
9693_MegRyan_47_f.jpg,0,0.43,0.36,0.29,0.15,0,0.24,0.34
9790_JaneAsher_7_f.jpg,0,0.41,0.44,0.34,0.33,0,0.46,0.36
1702_EdHarris_44_m.jpg,1,0.46,0.58,0.48,0.26,1,0.44,0.39
14780_ShelleyWinters_33_f.jpg,1,0.37,0.52,0.32,0.55,1,0.67,0.35
3202_EliWallach_51_m.jpg,0,0.37,0.48,0.38,0.07,0,0.18,0.3
9658_BoDerek_43_f.jpg,0,0.37,0.43,0.34,0.04,0,0.13,0.3
16242_NelsonMandela_75_m.jpg,1,0.43,0.6,0.42,0.38,1,0.55,0.58
14698_ElizabethTaylor_49_f.jpg,0,0.51,0.45,0.3,0.5,0,0.61,0.49
1306_RitaLeviMontalcini_18_f.jpg,0,0.48,0.43,0.22,0.79,0,0.82,0.38
8734_RichardAttenborough_36_m.jpg,1,0.47,0.57,0.43,0.06,1,0.19,0.39
15825_StefaniePowers_46_f.jpg,1,0.42,0.62,0.54,0.51,1,0.7,0.47
4936_StevenBerkoff_44_m.jpg,1,0.5,0.61,0.55,0.17,1,0.36,0.44
1247_AndreMarieAmpКre_35_m.jpg,1,0.48,0.6,0.42,0.0,1,0.12,0.33
3263_IanMcKellen_27_m.jpg,1,0.26,0.55,0.43,0.19,1,0.35,0.36
1167_AlbertSchweitzer_58_m.jpg,0,0.43,0.48,0.39,0.07,0,0.18,0.38
15840_StefaniePowers_67_f.jpg,1,0.55,0.6,0.5,0.3,1,0.49,0.43
15212_CydCharisse_84_f.jpg,1,0.51,0.57,0.55,0.57,1,0.75,0.86
5392_JohnMalkovich_57_m.jpg,1,0.68,0.55,0.47,0.42,1,0.59,0.45
13437_DanielleDarrieux_65_f.jpg,0,0.41,0.49,0.45,0.08,0,0.21,0.24
6368_JamesArness_87_m.jpg,1,0.38,0.54,0.58,0.08,1,0.25,0.27
10386_AnnMargret_39_f.jpg,0,0.37,0.41,0.35,0.39,0,0.51,0.56
2978_tomselleck_62_m.jpg,1,0.4,0.7,0.62,0.23,1,0.46,0.56
7100_GladysCooper_18_m.jpg,1,0.38,0.53,0.34,0.47,1,0.6,0.47
4604_GordonThomson_66_m.jpg,1,0.58,0.61,0.55,0.56,1,0.75,0.43
8127_LeslieNielsen_68_m.jpg,1,0.43,0.62,0.47,0.29,1,0.47,0.41
12294_LauraAntonelli_46_f.jpg,1,0.49,0.61,0.51,0.48,1,0.67,0.7
10229_KathyBates_46_f.jpg,1,0.41,0.54,0.45,0.33,1,0.5,0.47
4680_JohnTravolta_51_m.jpg,1,0.36,0.52,0.33,0.07,1,0.17,0.47
6114_CaryGrant_77_m.jpg,0,0.46,0.35,0.25,0.38,0,0.47,0.26
13375_CelesteHolm_32_f.jpg,0,0.53,0.36,0.35,0.53,0,0.64,0.33
10021_GoldieHawn_57_f.jpg,1,0.47,0.59,0.49,0.36,1,0.55,0.44
11751_SusanSarandon_59_f.jpg,1,0.5,0.57,0.49,0.43,1,0.61,0.39
3955_BrianDennehy_54_m.jpg,1,0.38,0.59,0.51,0.16,1,0.34,0.33
7903_GeorgePeppard_26_m.jpg,0,0.46,0.49,0.38,0.29,0,0.43,0.52
10864_SusanGeorge_32_f.jpg,1,0.52,0.61,0.49,0.41,1,0.6,0.38
5502_MichaelKeaton_51_m.jpg,1,0.59,0.64,0.53,0.14,1,0.33,0.34
5884_HowardKeel_29_m.jpg,0,0.42,0.5,0.4,0.24,0,0.39,0.43
2348_AbeVigoda_79_m.jpg,1,0.5,0.68,0.64,0.09,1,0.3,0.45
13742_PatriciaNeal_73_f.jpg,1,0.32,0.54,0.46,0.65,1,0.79,0.5
2242_RayLiotta_51_m.jpg,1,0.46,0.57,0.47,0.48,1,0.65,0.38
13898_AnnieGirardot_58_f.jpg,0,0.37,0.48,0.42,0.49,0,0.64,0.72
3004_WoodyAllen_47_m.jpg,1,0.3,0.55,0.33,0.2,1,0.33,0.35
7644_TonyCurtis_36_m.jpg,1,0.47,0.58,0.5,0.28,1,0.47,0.34
4630_JamesGarner_73_m.jpg,1,0.47,0.54,0.44,0.41,1,0.57,0.67
4658_JeffGoldblum_45_m.jpg,1,0.5,0.58,0.47,0.08,1,0.23,0.35
5944_JackLarson_80_m.jpg,1,0.44,0.56,0.5,0.28,1,0.46,0.57
10849_RaquelWelch_68_f.jpg,1,0.57,0.62,0.53,0.56,1,0.74,0.42
12099_EvaMarieSaint_37_f.jpg,1,0.35,0.56,0.52,0.2,1,0.38,0.45
13659_JuneAllyson_46_f.jpg,1,0.48,0.6,0.42,0.76,1,0.87,0.73
3001_WoodyAllen_73_m.jpg,1,0.45,0.56,0.49,0.45,1,0.63,0.32
8117_LeslieNielsen_62_m.jpg,1,0.59,0.58,0.5,0.17,1,0.35,0.31
14092_RomySchneider_25_f.jpg,1,0.38,0.54,0.4,0.46,1,0.61,0.3
2480_ClaudeRich_64_m.jpg,0,0.45,0.5,0.45,0.08,0,0.22,0.29
8043_HorstBuchholz_54_m.jpg,1,0.48,0.61,0.44,0.58,1,0.74,0.47
7896_FredAstaire_82_m.jpg,1,0.61,0.54,0.47,0.55,1,0.71,0.53
11907_BeaArthur_66_f.jpg,1,0.45,0.58,0.52,0.08,1,0.24,0.36
10618_LindaEvans_41_f.jpg,0,0.54,0.43,0.36,0.48,0,0.6,0.31
12027_DebbieReynolds_27_f.jpg,1,0.29,0.55,0.42,0.6,1,0.74,0.56
2203_NickNolte_54_m.jpg,1,0.33,0.54,0.46,0.36,1,0.53,0.38
5138_ArmandAssante_56_m.jpg,1,0.57,0.58,0.49,0.18,1,0.35,0.44
8597_DavidCarradine_61_m.jpg,1,0.35,0.54,0.45,0.23,1,0.39,0.37
9308_GeorgeMontgomery_21_m.jpg,0,0.29,0.49,0.37,0.43,0,0.57,0.34
7220_JosephCotten_47_m.jpg,1,0.44,0.56,0.5,0.19,1,0.37,0.39
7395_LyleTalbot_77_m.jpg,1,0.44,0.56,0.55,0.38,1,0.58,0.64
15686_KathrynGrayson_51_f.jpg,1,0.44,0.53,0.46,0.53,1,0.69,0.58
12774_KathleenTurner_52_f.jpg,1,0.5,0.61,0.49,0.5,1,0.68,0.7
7375_LyleTalbot_34_m.jpg,1,0.32,0.6,0.53,0.12,1,0.3,0.29
5854_HerbertLom_45_m.jpg,1,0.37,0.55,0.5,0.18,1,0.35,0.53
15579_KateOMara_23_f.jpg,1,0.54,0.54,0.42,0.04,1,0.16,0.35
6332_JamesArness_25_m.jpg,0,0.5,0.49,0.38,0.34,0,0.48,0.37
9625_AlexandrakisAlekos_73_m.jpg,0,0.38,0.34,0.1,0.25,0,0.28,0.25
12672_JamieLeeCurtis_21_f.jpg,0,0.46,0.49,0.38,0.52,0,0.65,0.74
5994_JohnHuston_42_m.jpg,0,0.49,0.46,0.42,0.06,0,0.18,0.35
12854_MylКneDemongeot_31_f.jpg,1,0.46,0.52,0.45,0.0,1,0.12,0.32
15043_BettyGarrett_26_f.jpg,0,0.32,0.5,0.41,0.85,0,0.92,0.64
7751_AlbertoSordi_41_m.jpg,0,0.37,0.5,0.44,0.29,0,0.45,0.3
15085_BonnieHunt_30_f.jpg,0,0.37,0.3,0.23,0.76,0,0.78,0.4
10724_MaggieSmith_23_f.jpg,0,0.54,0.48,0.26,0.42,0,0.53,0.23
2207_NickNolte_58_m.jpg,1,0.38,0.58,0.5,0.1,1,0.26,0.4
15122_CatherineSchell_35_f.jpg,1,0.38,0.61,0.51,0.66,1,0.82,0.42
1003_StephenHawking_21_m.jpg,0,0.26,0.32,0.25,0.08,0,0.14,0.37
5890_HowardKeel_35_m.jpg,0,0.43,0.39,0.36,0.18,0,0.3,0.38
3254_GeneHackman_51_m.jpg,1,0.48,0.62,0.39,0.0,1,0.11,0.29
9961_ElkeSommer_43_f.jpg,1,0.36,0.53,0.46,0.56,1,0.71,0.46
7684_UgoTognazzi_43_m.jpg,1,0.35,0.54,0.45,0.39,1,0.56,0.41
6748_RockHudson_29_m.jpg,1,0.54,0.56,0.42,0.22,1,0.38,0.39
14632_BarbaraStanwyck_24_f.jpg,1,0.49,0.55,0.43,0.18,1,0.34,0.62
12052_DebbieReynolds_34_f.jpg,1,0.51,0.54,0.34,0.6,1,0.72,0.72
1937_EdwardFox_73_m.jpg,1,0.4,0.52,0.5,0.17,1,0.34,0.32
8398_SpencerTracy_58_m.jpg,1,0.37,0.56,0.45,0.23,1,0.4,0.33
9887_LauraDern_37_f.jpg,1,0.57,0.64,0.49,0.18,1,0.36,0.34
12964_CatherineDeneuve_55_f.jpg,0,0.31,0.36,0.3,0.11,0,0.19,0.35
4993_WarrenBeatty_23_m.jpg,1,0.49,0.53,0.41,0.29,1,0.45,0.71
4198_HarveyKeitel_58_m.jpg,1,0.45,0.57,0.49,0.03,1,0.17,0.4
889_AndreasPapantreou_48_m.jpg,1,0.45,0.6,0.53,0.04,1,0.2,0.44
9049_JeanClaudeVanDamme_33_m.jpg,0,0.27,0.46,0.37,0.41,0,0.55,0.58
13452_DanielleDarrieux_41_f.jpg,0,0.33,0.38,0.22,0.33,0,0.41,0.35
6364_JamesArness_72_m.jpg,1,0.46,0.55,0.52,0.37,1,0.56,0.49
6851_ThomasTerry_44_m.jpg,1,0.5,0.65,0.54,0.34,1,0.55,0.36
11800_ValerieHarper_57_f.jpg,1,0.49,0.53,0.45,0.69,1,0.82,0.6
11399_AnnetteBening_29_f.jpg,1,0.44,0.6,0.45,0.04,1,0.18,0.36
7016_ChristopherWalken_56_m.jpg,1,0.54,0.58,0.5,0.07,1,0.23,0.46
10708_MaggieSmith_48_f.jpg,0,0.38,0.48,0.39,0.09,0,0.21,0.34
8420_VictorMature_43_m.jpg,1,0.38,0.56,0.47,0.3,1,0.48,0.46
9119_MarlonBrando_50_m.jpg,1,0.54,0.51,0.37,0.0,1,0.09,0.42
6925_BorisKarloff_64_m.jpg,1,0.4,0.56,0.45,0.18,1,0.34,0.35
11527_JulieChristie_70_f.jpg,1,0.37,0.55,0.49,0.0,1,0.13,0.29
8917_ErnestBorgnine_48_m.jpg,1,0.41,0.58,0.55,0.17,1,0.36,0.25
2106_MelBrooks_53_m.jpg,1,0.4,0.57,0.53,0.07,1,0.23,0.42
13125_JaneRussell_50_f.jpg,1,0.52,0.64,0.58,0.53,1,0.73,0.78
1604_AlCorley_36_m.jpg,0,0.42,0.47,0.38,0.48,0,0.61,0.45
1807_TomHulce_34_m.jpg,1,0.34,0.55,0.45,0.5,1,0.66,0.31
10335_AnitaEkberg_22_f.jpg,0,0.47,0.4,0.31,0.03,0,0.1,0.49
9528_CHARLIERUGGLES_80_m.jpg,1,0.4,0.52,0.5,0.43,1,0.61,0.46
12430_AngieDickinson_64_f.jpg,0,0.44,0.46,0.35,0.68,0,0.77,0.31
7374_LyleTalbot_33_m.jpg,1,0.3,0.6,0.52,0.09,1,0.26,0.39
11150_LizaMinelli_23_f.jpg,0,0.47,0.49,0.37,0.3,0,0.44,0.65
118_MickJagger_50_m.jpg,1,0.46,0.55,0.35,0.2,1,0.34,0.4
12382_UrsulaAndress_29_f.jpg,1,0.44,0.56,0.42,0.41,1,0.57,0.35
4044_CharlieSheen_47_m.jpg,0,0.38,0.48,0.38,0.29,0,0.43,0.34
16004_NeildeGrasseTyson_56_m.jpg,1,0.51,0.58,0.45,0.67,1,0.81,0.66
12472_AnnaMassey_48_f.jpg,0,0.2,0.5,0.44,0.27,0,0.43,0.27
8697_MurrayHamilton_40_m.jpg,1,0.34,0.57,0.47,0.42,1,0.6,0.33
12674_JamieLeeCurtis_25_f.jpg,0,0.3,0.35,0.26,0.17,0,0.25,0.31
10517_FayeDunaway_49_f.jpg,1,0.46,0.58,0.5,0.64,1,0.8,0.36
